player,player_id,pos,PTS,AST,REB,STL,BLK,TOV,AST_TO,STOCKS,FIC,age,year
Terance Mann,1629611,G,6.03,1.59,2.89,0.76,0.3,0.68,2.338235294117647,1.06,10.89,28.0,2025
Terance Mann,1629611,G,9.8,2.07,3.07,0.63,0.13,0.73,2.835616438356164,0.76,14.97,28.0,2025
Terance Mann,1629611,G,7.72,1.81,2.97,0.7,0.22,0.7,2.585714285714286,0.92,12.72,28.0,2025
Terance Mann,1629611,G,7.76,3.74,3.44,0.79,0.29,1.06,3.5283018867924527,1.08,14.96,29.0,2026
Tre Mann,1630544,G,14.08,3.0,2.92,0.54,0.31,1.92,1.5625,0.85,18.93,24.0,2025
Tre Mann,1630544,G,8.19,2.31,2.5,0.54,0.12,1.42,1.6267605633802817,0.66,12.24,24.0,2026
Lauri Markkanen,1628374,F,18.98,1.49,5.91,0.7,0.36,1.4,1.0642857142857143,1.06,26.04,28.0,2025
Lauri Markkanen,1628374,F,27.94,2.15,7.18,1.03,0.48,1.58,1.360759493670886,1.51,37.2,28.0,2026
Naji Marshall,1630230,F,13.25,3.01,4.75,1.01,0.16,1.62,1.8580246913580245,1.17,20.56,27.0,2025
Naji Marshall,1630230,F,14.02,2.79,4.6,1.1,0.1,1.26,2.2142857142857144,1.2,21.35,27.0,2026
Caleb Martin,1628997,F,9.06,2.23,4.39,1.1,0.65,1.39,1.60431654676259,1.75,16.04,29.0,2025
Caleb Martin,1628997,F,5.36,1.86,2.93,0.86,0.21,0.93,2.0,1.07,10.29,29.0,2025
Caleb Martin,1628997,F,7.91,2.11,3.93,1.02,0.51,1.24,1.7016129032258063,1.53,14.24,29.0,2025
Caleb Martin,1628997,F,2.49,1.26,1.8,0.57,0.11,0.54,2.333333333333333,0.68,5.69,30.0,2026
Cody Martin,1628998,F,7.85,2.28,4.51,1.1,0.67,1.08,2.1111111111111107,1.77,15.33,29.0,2025
Cody Martin,1628998,F,3.71,1.14,3.43,0.93,0.43,0.64,1.7812499999999998,1.36,9.0,29.0,2025
Cody Martin,1628998,F,6.75,1.98,4.23,1.06,0.6,0.96,2.0625,1.66,13.66,29.0,2025
Cody Martin,1628998,F,1.75,0.5,3.5,1.0,0.5,1.0,0.5,1.5,6.25,30.0,2026
Jaylen Martin,1641798,G,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,2025
Jaylen Martin,1641798,G,5.77,1.31,3.38,0.69,0.0,0.92,1.423913043478261,0.69,10.23,21.0,2025
Jaylen Martin,1641798,G,4.88,1.06,2.75,0.56,0.0,0.75,1.4133333333333333,0.56,8.5,21.0,2025
KJ Martin,1630231,F,6.42,0.79,3.0,0.46,0.67,0.5,1.58,1.13,10.84,24.0,2025
KJ Martin,1630231,F,6.32,1.53,2.79,0.32,0.32,0.63,2.4285714285714284,0.64,10.65,24.0,2025
KJ Martin,1630231,F,6.37,1.12,2.91,0.4,0.51,0.56,2.0,0.91,10.75,24.0,2025
Tyrese Martin,1631213,F,8.72,2.03,3.65,0.57,0.15,1.23,1.6504065040650404,0.72,13.89,26.0,2025
Tyrese Martin,1631213,F,7.74,2.13,2.97,0.68,0.13,1.0,2.13,0.81,12.65,26.0,2026
Garrison Mathews,1629726,G,7.51,1.28,1.85,0.55,0.32,0.66,1.9393939393939394,0.87,10.85,28.0,2025
Garrison Mathews,1629726,G,5.2,0.67,1.13,0.4,0.2,0.2,3.35,0.6,7.4,29.0,2026
Bennedict Mathurin,1631097,G,16.06,1.89,5.32,0.65,0.33,1.88,1.0053191489361701,0.98,22.37,23.0,2025
Bennedict Mathurin,1631097,G,17.79,2.17,5.5,0.67,0.17,2.38,0.9117647058823529,0.84,23.92,23.0,2026
Karlo Matković,1631255,F,7.74,1.1,4.98,0.52,0.98,1.02,1.0784313725490198,1.5,14.3,24.0,2025
Karlo Matković,1631255,F,5.07,0.77,3.2,0.27,0.8,0.57,1.3508771929824563,1.07,9.54,24.0,2026
Tyrese Maxey,1630178,G,26.33,6.1,3.35,1.75,0.4,2.38,2.5630252100840334,2.15,35.55,24.0,2025
Tyrese Maxey,1630178,G,30.49,6.62,4.41,1.81,0.95,2.51,2.6374501992031876,2.76,41.77,25.0,2026
Miles McBride,1630540,G,9.55,2.92,2.52,1.05,0.27,0.64,4.5625,1.32,15.67,24.0,2025
Miles McBride,1630540,G,13.03,2.67,2.57,0.7,0.2,0.83,3.216867469879518,0.9,18.34,25.0,2026
Jared McCain,1642272,G,15.3,2.61,2.43,0.65,0.0,1.61,1.62111801242236,0.65,19.38,21.0,2025
Jared McCain,1642272,G,6.33,1.6,2.2,0.73,0.03,0.77,2.077922077922078,0.76,10.12,21.0,2026
Mac McClung,1630644,G,0.0,1.5,0.5,0.0,0.0,0.0,inf,0.0,2.0,26.0,2025
Mac McClung,1630644,G,6.33,0.33,1.33,1.67,0.33,0.67,0.4925373134328358,2.0,9.32,26.0,2026
CJ McCollum,203468,G,21.12,4.05,3.79,0.82,0.43,1.89,2.142857142857143,1.25,28.32,33.0,2025
CJ McCollum,203468,G,18.8,3.6,3.54,0.69,0.26,1.66,2.168674698795181,0.95,25.23,34.0,2026
CJ McCollum,203468,G,19.0,3.67,1.33,1.0,0.33,1.0,3.67,1.33,24.33,34.0,2026
CJ McCollum,203468,G,18.82,3.61,3.37,0.71,0.26,1.61,2.24223602484472,0.97,25.16,34.0,2026
T.J. McConnell,204456,G,9.11,4.44,2.44,1.05,0.27,1.38,3.2173913043478266,1.32,15.93,33.0,2025
T.J. McConnell,204456,G,9.97,4.93,2.31,1.21,0.21,1.24,3.975806451612903,1.42,17.39,33.0,2026
Kevin McCullar Jr.,1641755,G,1.5,0.5,2.0,0.25,0.25,0.0,inf,0.5,4.5,24.0,2025
Kevin McCullar Jr.,1641755,G,2.55,1.36,1.82,0.36,0.0,0.73,1.863013698630137,0.36,5.36,24.0,2026
Jaden McDaniels,1630183,F,12.2,1.99,5.73,1.34,0.9,1.16,1.7155172413793105,2.24,21.0,24.0,2025
Jaden McDaniels,1630183,F,14.77,2.69,4.44,1.1,0.92,1.67,1.6107784431137724,2.02,22.25,25.0,2026
Jalen McDaniels,1629667,F,0.0,0.25,0.0,0.25,0.0,0.0,inf,0.25,0.5,27.0,2025
Doug McDermott,203926,F,3.5,0.17,0.52,0.1,0.05,0.14,1.2142857142857142,0.15,4.2,33.0,2025
Doug McDermott,203926,F,3.43,0.29,0.71,0.0,0.14,0.43,0.6744186046511628,0.14,4.14,34.0,2026
Bryce McGowens,1631121,G,1.0,0.15,0.23,0.08,0.0,0.31,0.48387096774193544,0.08,1.15,22.0,2025
Bryce McGowens,1631121,G,7.85,1.37,2.07,0.63,0.11,0.56,2.446428571428571,0.74,11.47,23.0,2026
Jordan McLaughlin,1629162,G,1.89,0.86,0.75,0.39,0.0,0.39,2.205128205128205,0.39,3.5,29.0,2025
Jordan McLaughlin,1629162,G,2.5,1.5,0.5,0.28,0.06,0.28,5.357142857142857,0.34,4.56,29.0,2025
Jordan McLaughlin,1629162,G,2.13,1.11,0.65,0.35,0.02,0.35,3.1714285714285717,0.37,3.91,29.0,2025
Jordan McLaughlin,1629162,G,2.41,0.76,0.65,0.53,0.0,0.47,1.6170212765957448,0.53,3.88,29.0,2026
Jack McVeigh,1629098,G,1.56,0.11,0.56,0.0,0.22,0.22,0.5,0.22,2.23,29.0,2025
De'Anthony Melton,1629001,G,10.33,2.83,3.33,1.17,0.33,1.67,1.694610778443114,1.5,16.32,27.0,2025
De'Anthony Melton,1629001,G,10.24,1.76,2.47,1.41,0.59,1.29,1.3643410852713178,2.0,15.18,27.0,2026
Sam Merrill,1630241,G,7.17,1.52,2.21,0.75,0.2,0.49,3.1020408163265305,0.95,11.36,29.0,2025
Sam Merrill,1630241,G,13.79,2.33,2.38,0.71,0.12,0.92,2.532608695652174,0.83,18.41,29.0,2026
Vasilije Micić,203995,G,7.47,3.53,2.42,0.42,0.0,2.06,1.7135922330097086,0.42,11.78,31.0,2025
Vasilije Micić,203995,G,0.0,0.2,0.4,0.0,0.0,0.6,0.33333333333333337,0.0,0.0,31.0,2025
Vasilije Micić,203995,G,6.56,3.12,2.17,0.37,0.0,1.88,1.6595744680851066,0.37,10.34,31.0,2025
Khris Middleton,203114,F,12.61,4.43,3.7,0.74,0.22,1.61,2.7515527950310554,0.96,20.09,33.0,2025
Khris Middleton,203114,F,10.71,3.43,3.71,1.29,0.21,1.36,2.5220588235294117,1.5,17.99,33.0,2025
Khris Middleton,203114,F,11.89,4.05,3.7,0.95,0.22,1.51,2.682119205298013,1.17,19.3,33.0,2025
Khris Middleton,203114,F,9.56,3.26,3.89,0.78,0.3,1.63,2.0,1.08,16.16,34.0,2026
Brandon Miller,1641706,F,21.04,3.63,4.85,1.07,0.74,2.81,1.291814946619217,1.81,28.52,22.0,2025
Brandon Miller,1641706,F,19.38,3.46,4.21,1.0,1.08,2.5,1.384,2.08,26.63,23.0,2026
Emanuel Miller,1641801,F,1.67,0.33,1.33,0.17,0.0,0.0,inf,0.17,3.5,25.0,2025
Emanuel Miller,1641801,F,3.0,0.8,0.6,0.4,0.0,0.0,inf,0.4,4.8,25.0,2026
Jordan Miller,1641757,G,4.11,0.92,1.57,0.46,0.14,0.7,1.3142857142857145,0.6,6.5,25.0,2025
Jordan Miller,1641757,G,6.95,1.26,2.95,0.37,0.16,0.74,1.7027027027027026,0.53,10.95,25.0,2026
Leonard Miller,1631159,F,1.54,0.0,0.85,0.15,0.08,0.15,0.0,0.23,2.47,21.0,2025
Leonard Miller,1631159,F,2.75,0.25,1.38,0.25,0.0,0.44,0.5681818181818182,0.25,4.19,22.0,2026
Patty Mills,201988,G,4.35,1.24,1.24,0.71,0.18,0.94,1.319148936170213,0.89,6.78,36.0,2025
Patty Mills,201988,G,3.08,0.42,0.08,0.08,0.0,0.08,5.25,0.08,3.58,36.0,2025
Patty Mills,201988,G,3.83,0.9,0.76,0.45,0.1,0.59,1.5254237288135595,0.55,5.45,36.0,2025
Shake Milton,1629003,G,7.37,2.37,1.89,0.56,0.04,0.74,3.202702702702703,0.6,11.49,28.0,2025
Shake Milton,1629003,G,3.87,1.27,1.77,0.33,0.1,0.67,1.8955223880597014,0.43,6.67,28.0,2025
Shake Milton,1629003,G,5.53,1.79,1.82,0.44,0.07,0.7,2.5571428571428574,0.51,8.95,28.0,2025
Justin Minaya,1631303,F,0.95,0.37,0.53,0.32,0.05,0.26,1.423076923076923,0.37,1.96,26.0,2025
Riley Minix,1642434,F,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,2025
Riley Minix,1642434,F,3.0,0.33,0.67,0.33,0.0,0.0,inf,0.33,4.33,25.0,2026
Josh Minott,1631169,F,2.59,0.39,1.02,0.33,0.26,0.24,1.6250000000000002,0.59,4.35,22.0,2025
Josh Minott,1631169,F,6.34,1.1,3.97,0.83,0.38,0.62,1.774193548387097,1.21,12.0,23.0,2026
Yves Missi,1642274,C,9.11,1.36,8.23,0.51,1.34,1.12,1.2142857142857142,1.85,19.43,21.0,2025
Yves Missi,1642274,C,5.51,1.17,5.51,0.34,1.23,0.74,1.581081081081081,1.57,13.02,21.0,2026
Ajay Mitchell,1642349,G,6.5,1.78,1.89,0.69,0.11,0.81,2.197530864197531,0.8,10.16,23.0,2025
Ajay Mitchell,1642349,G,14.2,3.6,3.5,1.42,0.35,1.45,2.4827586206896552,1.77,21.62,23.0,2026
Davion Mitchell,1630558,G,6.34,4.61,1.93,0.7,0.18,1.77,2.6045197740112997,0.88,11.99,26.0,2025
Davion Mitchell,1630558,G,10.3,5.33,2.73,1.37,0.27,1.67,3.191616766467066,1.64,18.33,26.0,2025
Davion Mitchell,1630558,G,7.95,4.91,2.26,0.97,0.22,1.73,2.8381502890173413,1.19,14.58,26.0,2025
Davion Mitchell,1630558,G,9.13,7.34,2.47,1.18,0.11,1.71,4.292397660818714,1.29,18.52,27.0,2026
Donovan Mitchell,1628378,G,23.96,4.99,4.54,1.34,0.24,2.1,2.376190476190476,1.58,32.97,28.0,2025
Donovan Mitchell,1628378,G,29.66,5.58,4.74,1.47,0.26,2.97,1.8787878787878787,1.73,38.74,29.0,2026
Evan Mobley,1630596,C,18.54,3.18,9.28,0.86,1.59,2.04,1.5588235294117647,2.45,31.41,24.0,2025
Evan Mobley,1630596,C,17.92,4.14,8.69,0.97,1.86,2.14,1.934579439252336,2.83,31.44,24.0,2026
Jonathan Mogbo,1642367,F,6.17,2.32,4.94,0.87,0.54,1.11,2.0900900900900896,1.41,13.73,23.0,2025
Jonathan Mogbo,1642367,F,1.31,0.56,1.19,0.12,0.19,0.12,4.666666666666667,0.31,3.25,24.0,2026
Malik Monk,1628370,G,17.18,5.57,3.77,0.94,0.58,2.45,2.273469387755102,1.52,25.59,27.0,2025
Malik Monk,1628370,G,11.79,2.39,2.03,0.73,0.39,1.33,1.7969924812030076,1.12,16.0,27.0,2026
Moses Moody,1630541,G,9.78,1.3,2.55,0.8,0.42,0.73,1.7808219178082192,1.22,14.12,23.0,2025
Moses Moody,1630541,G,10.58,1.5,3.02,0.9,0.62,0.95,1.5789473684210527,1.52,15.67,23.0,2026
Tazé Moore,1631386,G,3.0,0.5,4.0,1.0,0.0,1.0,0.5,1.0,7.5,26.0,2025
Wendell Moore Jr.,1631111,G,3.15,1.15,2.2,0.5,0.15,0.45,2.5555555555555554,0.65,6.7,23.0,2025
Wendell Moore Jr.,1631111,G,5.44,1.19,3.19,0.62,0.12,1.12,1.0624999999999998,0.74,9.44,23.0,2025
Wendell Moore Jr.,1631111,G,4.17,1.17,2.64,0.56,0.14,0.75,1.5599999999999998,0.7,7.93,23.0,2025
Wendell Moore Jr.,1631111,G,2.0,1.0,1.33,0.67,0.33,0.33,3.0303030303030303,1.0,5.0,24.0,2026
Ja Morant,1629630,G,23.18,7.28,4.1,1.22,0.24,3.7,1.9675675675675675,1.46,32.32,25.0,2025
Ja Morant,1629630,G,19.0,7.56,3.22,1.0,0.17,3.56,2.1235955056179776,1.17,27.39,26.0,2026
Markieff Morris,202693,F,1.71,0.57,1.14,0.14,0.14,0.29,1.9655172413793103,0.28,3.41,35.0,2025
Markieff Morris,202693,F,5.5,2.12,1.88,0.12,0.25,0.38,5.578947368421053,0.37,9.49,35.0,2025
Markieff Morris,202693,F,3.73,1.4,1.53,0.13,0.2,0.33,4.242424242424242,0.33,6.66,35.0,2025
Monté Morris,1628420,G,5.18,1.62,1.49,0.44,0.07,0.47,3.446808510638298,0.51,8.33,30.0,2025
Monté Morris,1628420,G,3.0,1.5,1.17,0.17,0.17,0.33,4.545454545454545,0.34,5.68,30.0,2026
Trey Murphy III,1630530,F,21.21,3.55,5.06,1.06,0.74,1.94,1.8298969072164948,1.8,29.68,25.0,2025
Trey Murphy III,1630530,F,22.21,3.56,6.23,1.56,0.23,1.9,1.8736842105263158,1.79,31.89,25.0,2026
Dejounte Murray,1627749,G,17.48,7.35,6.45,2.03,0.39,3.42,2.1491228070175437,2.42,30.28,28.0,2025
Jamal Murray,1627750,G,21.43,6.01,3.9,1.36,0.49,2.06,2.9174757281553396,1.85,31.13,28.0,2025
Jamal Murray,1627750,G,25.78,7.46,4.54,1.0,0.3,2.32,3.2155172413793105,1.3,36.76,28.0,2026
Keegan Murray,1631099,F,12.39,1.43,6.67,0.8,0.91,0.79,1.810126582278481,1.71,21.41,24.0,2025
Keegan Murray,1631099,F,14.58,1.53,6.11,1.21,1.58,1.16,1.3189655172413794,2.79,23.85,25.0,2026
Kris Murray,1631200,F,4.16,0.99,2.64,0.51,0.25,0.62,1.596774193548387,0.76,7.93,24.0,2025
Kris Murray,1631200,F,6.09,1.24,4.0,1.18,0.41,0.91,1.3626373626373627,1.59,12.01,25.0,2026
Svi Mykhailiuk,1629004,G,8.79,2.0,2.37,0.5,0.18,1.37,1.4598540145985401,0.68,12.47,28.0,2025
Svi Mykhailiuk,1629004,G,9.03,2.03,2.6,0.49,0.09,0.8,2.5374999999999996,0.58,13.44,28.0,2026
Pete Nance,1631250,F,2.14,0.43,1.43,0.14,0.0,0.0,inf,0.14,4.14,25.0,2025
Pete Nance,1631250,F,3.83,1.17,1.83,0.17,0.33,0.67,1.7462686567164176,0.5,6.66,25.0,2025
Pete Nance,1631250,F,2.92,0.77,1.62,0.15,0.15,0.31,2.4838709677419355,0.3,5.3,25.0,2025
Pete Nance,1631250,F,2.27,0.18,0.73,0.09,0.09,0.27,0.6666666666666666,0.18,3.09,25.0,2026
Larry Nance Jr.,1626204,F,8.46,1.58,4.29,0.83,0.54,0.67,2.3582089552238807,1.37,15.03,32.0,2025
Larry Nance Jr.,1626204,F,3.53,1.18,2.71,0.53,0.24,0.53,2.2264150943396226,0.77,7.66,33.0,2026
Andrew Nembhard,1629614,G,10.05,5.02,3.32,1.22,0.17,1.72,2.9186046511627906,1.39,18.06,25.0,2025
Andrew Nembhard,1629614,G,17.38,7.06,2.62,0.97,0.16,2.22,3.1801801801801797,1.13,25.97,25.0,2026
Aaron Nesmith,1630174,G,12.02,1.2,3.96,0.78,0.38,0.82,1.4634146341463414,1.16,17.52,25.0,2025
Aaron Nesmith,1630174,G,13.81,2.1,5.05,0.71,0.57,1.29,1.627906976744186,1.28,20.95,26.0,2026
Tristen Newton,1641803,G,0.6,0.2,0.0,0.0,0.0,0.2,1.0,0.0,0.6,24.0,2025
Tristen Newton,1641803,G,0.0,0.33,1.33,0.33,0.0,0.33,1.0,0.33,1.66,24.0,2025
Tristen Newton,1641803,G,0.38,0.25,0.5,0.12,0.0,0.25,1.0,0.12,1.0,24.0,2025
Georges Niang,1627777,F,8.73,1.31,3.71,0.33,0.14,0.94,1.393617021276596,0.47,13.28,32.0,2025
Georges Niang,1627777,F,12.11,1.57,2.96,0.39,0.25,1.21,1.297520661157025,0.64,16.07,32.0,2025
Georges Niang,1627777,F,9.92,1.41,3.44,0.35,0.18,1.04,1.3557692307692306,0.53,14.26,32.0,2025
Daishen Nix,1630227,G,0.33,1.0,1.33,0.0,0.0,1.33,0.7518796992481203,0.0,1.33,23.0,2025
Zeke Nnaji,1630192,F,3.23,0.4,1.58,0.44,0.67,0.25,1.6,1.11,6.07,24.0,2025
Zeke Nnaji,1630192,F,4.32,0.5,2.36,0.46,0.43,0.46,1.0869565217391304,0.89,7.61,25.0,2026
Miles Norris,1641936,F,2.33,0.0,3.0,0.67,0.33,0.0,0.0,1.0,6.33,25.0,2025
Jaylen Nowell,1629669,G,8.38,2.25,2.5,0.12,0.5,1.0,2.25,0.62,12.75,25.0,2025
Jusuf Nurkić,203994,C,8.6,1.88,9.16,0.92,0.64,2.28,0.8245614035087719,1.56,18.92,30.0,2025
Jusuf Nurkić,203994,C,9.15,2.62,6.5,0.65,0.69,1.54,1.7012987012987013,1.34,18.07,30.0,2025
Jusuf Nurkić,203994,C,8.88,2.25,7.8,0.78,0.67,1.9,1.1842105263157896,1.45,18.48,30.0,2025
Jusuf Nurkić,203994,C,10.44,4.31,10.0,1.41,0.44,2.44,1.7663934426229506,1.85,24.16,31.0,2026
Royce O'Neale,1626220,F,9.07,2.17,4.65,0.89,0.44,0.87,2.494252873563218,1.33,16.35,32.0,2025
Royce O'Neale,1626220,F,10.49,2.93,5.12,1.22,0.32,1.49,1.9664429530201344,1.54,18.59,32.0,2026
Jahlil Okafor,1626143,C,0.0,1.0,1.0,0.0,0.0,0.0,inf,0.0,2.0,29.0,2025
Chuma Okeke,1629643,F,6.86,1.86,6.14,0.71,0.43,0.43,4.325581395348838,1.14,15.57,26.0,2025
Chuma Okeke,1629643,F,2.5,1.0,2.0,0.0,0.5,0.0,inf,0.5,6.0,26.0,2025
Chuma Okeke,1629643,F,5.89,1.67,5.22,0.56,0.44,0.33,5.0606060606060606,1.0,13.45,26.0,2025
Josh Okogie,1629006,G,6.0,0.56,2.88,0.84,0.44,0.64,0.8750000000000001,1.28,10.08,26.0,2025
Josh Okogie,1629006,G,8.87,1.27,2.73,1.8,0.53,1.0,1.27,2.33,14.2,26.0,2025
Josh Okogie,1629006,G,7.08,0.82,2.82,1.2,0.48,0.78,1.051282051282051,1.68,11.62,26.0,2025
Josh Okogie,1629006,G,5.63,0.95,2.84,0.97,0.18,0.79,1.2025316455696202,1.15,9.78,27.0,2026
Onyeka Okongwu,1630168,F,13.35,2.27,8.92,0.93,0.92,1.22,1.860655737704918,1.85,25.17,24.0,2025
Onyeka Okongwu,1630168,F,16.27,3.39,7.9,1.17,0.98,1.85,1.8324324324324324,2.15,27.86,25.0,2026
Isaac Okoro,1630171,F,6.13,1.24,2.36,0.58,0.29,0.42,2.9523809523809526,0.87,10.18,24.0,2025
Isaac Okoro,1630171,F,8.69,1.38,2.75,0.5,0.53,0.66,2.090909090909091,1.03,13.19,24.0,2026
Quincy Olivari,1642439,G,1.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1.5,24.0,2025
Kelly Olynyk,203482,F,7.12,2.33,3.71,0.67,0.33,1.46,1.5958904109589043,1.0,12.7,34.0,2025
Kelly Olynyk,203482,F,10.65,3.6,5.85,0.85,0.55,2.05,1.75609756097561,1.4,19.45,34.0,2025
Kelly Olynyk,203482,F,8.73,2.91,4.68,0.75,0.43,1.73,1.6820809248554913,1.18,15.77,34.0,2025
Kelly Olynyk,203482,F,3.65,1.35,2.0,0.46,0.04,0.54,2.5,0.5,6.96,34.0,2026
Kelly Oubre Jr.,1626162,F,15.1,1.8,6.13,1.53,0.5,1.33,1.3533834586466165,2.03,23.73,29.0,2025
Kelly Oubre Jr.,1626162,F,13.53,1.12,4.94,1.12,0.82,1.47,0.761904761904762,1.94,20.06,30.0,2026
Chris Paul,101108,G,8.82,7.38,3.61,1.26,0.27,1.57,4.700636942675159,1.53,19.77,40.0,2025
Chris Paul,101108,G,2.94,3.31,1.75,0.69,0.0,1.0,3.31,0.69,7.69,40.0,2026
Cameron Payne,1626166,G,6.94,2.82,1.44,0.54,0.22,0.72,3.9166666666666665,0.76,11.24,30.0,2025
Elfrid Payton,203901,G,1.0,3.33,2.17,1.0,0.5,1.17,2.8461538461538463,1.5,6.83,31.0,2025
Elfrid Payton,203901,G,4.39,8.11,3.67,1.0,0.44,2.89,2.806228373702422,1.44,14.72,31.0,2025
Elfrid Payton,203901,G,3.54,6.92,3.29,1.0,0.46,2.46,2.813008130081301,1.46,12.75,31.0,2025
Gary Payton II,1627780,G,6.45,1.34,2.98,0.84,0.27,0.63,2.126984126984127,1.11,11.25,32.0,2025
Gary Payton II,1627780,G,4.87,1.67,3.31,0.56,0.33,0.82,2.0365853658536586,0.89,9.92,33.0,2026
Drew Peterson,1641809,F,2.16,0.52,1.6,0.2,0.08,0.32,1.625,0.28,4.24,25.0,2025
Drew Peterson,1641809,F,0.83,0.33,1.5,0.5,0.17,0.0,inf,0.67,3.33,26.0,2026
Julian Phillips,1641763,F,4.63,0.49,2.14,0.48,0.25,0.34,1.441176470588235,0.73,7.65,21.0,2025
Julian Phillips,1641763,F,2.96,0.25,1.39,0.54,0.21,0.21,1.1904761904761905,0.75,5.14,22.0,2026
Jalen Pickett,1629618,G,4.08,2.18,1.45,0.39,0.1,0.49,4.448979591836735,0.49,7.71,25.0,2025
Jalen Pickett,1629618,G,6.0,2.35,2.5,0.31,0.12,0.77,3.051948051948052,0.43,10.51,26.0,2026
Scotty Pippen Jr.,1630590,G,9.86,4.39,3.28,1.3,0.38,1.75,2.5085714285714285,1.68,17.46,24.0,2025
Daeqwon Plowden,1631342,G,7.17,0.33,1.83,0.0,0.0,0.67,0.4925373134328358,0.0,8.66,26.0,2025
Daeqwon Plowden,1631342,G,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,2026
Mason Plumlee,203486,F,4.5,1.81,6.15,0.45,0.64,0.8,2.2624999999999997,1.09,12.75,35.0,2025
Mason Plumlee,203486,F,1.86,1.14,2.86,0.43,0.0,0.64,1.7812499999999998,0.43,5.65,35.0,2026
Brandin Podziemski,1641764,G,11.67,3.44,5.08,1.08,0.2,1.17,2.9401709401709404,1.28,20.3,22.0,2025
Brandin Podziemski,1641764,G,11.93,3.14,4.4,1.07,0.17,1.38,2.27536231884058,1.24,19.33,22.0,2026
Jakob Poeltl,1627751,C,14.46,2.77,9.6,1.16,1.25,1.95,1.4205128205128206,2.41,27.29,29.0,2025
Jakob Poeltl,1627751,C,9.71,2.14,7.71,0.76,0.52,1.57,1.3630573248407643,1.28,19.27,30.0,2026
Jordan Poole,1629673,G,20.46,4.46,2.99,1.26,0.4,3.0,1.4866666666666666,1.66,26.57,26.0,2025
Jordan Poole,1629673,G,15.21,3.25,1.62,0.71,0.38,2.0,1.625,1.09,19.17,26.0,2026
Craig Porter Jr.,1641854,G,3.69,1.39,1.31,0.33,0.29,0.75,1.8533333333333333,0.62,6.26,25.0,2025
Craig Porter Jr.,1641854,G,4.76,2.84,3.62,1.0,0.62,0.84,3.380952380952381,1.62,12.0,25.0,2026
