player,pos,PTS,AST,REB,STL,BLK,age,year
Dejounte Murray,G,21.15,9.22,8.28,2.03,0.34,25.0,2022
Dejounte Murray,G,20.47,6.05,5.26,1.51,0.26,26.0,2023
Dejounte Murray,G,22.47,6.44,5.33,1.42,0.31,27.0,2024
Jamal Murray,G,9.89,2.07,2.61,0.62,0.29,20.0,2017
Jamal Murray,G,16.69,3.38,3.67,0.98,0.35,21.0,2018
Jamal Murray,G,18.23,4.84,4.23,0.89,0.36,22.0,2019
Jamal Murray,G,18.49,4.81,4.0,1.14,0.29,23.0,2020
Jamal Murray,G,21.21,4.81,4.04,1.33,0.27,24.0,2021
Jamal Murray,G,19.97,6.15,3.95,1.02,0.25,26.0,2023
Jamal Murray,G,21.19,6.51,4.1,0.97,0.66,27.0,2024
Keegan Murray,F,12.2,1.23,4.64,0.76,0.52,22.0,2023
Keegan Murray,F,15.22,1.68,5.45,1.03,0.77,23.0,2024
Kris Murray,F,6.06,1.29,3.61,0.85,0.34,23.0,2024
Svi Mykhailiuk,G,3.26,0.85,0.87,0.33,0.03,22.0,2019
Svi Mykhailiuk,G,2.0,1.33,0.67,0.33,0.0,22.0,2019
Svi Mykhailiuk,G,3.17,0.88,0.86,0.33,0.02,22.0,2019
Svi Mykhailiuk,G,9.0,1.89,1.86,0.73,0.07,23.0,2020
Svi Mykhailiuk,G,6.92,1.58,2.06,0.75,0.17,24.0,2021
Svi Mykhailiuk,G,10.33,1.77,2.97,0.8,0.2,24.0,2021
Svi Mykhailiuk,G,8.47,1.67,2.47,0.77,0.18,24.0,2021
Svi Mykhailiuk,G,4.55,0.8,1.64,0.46,0.07,25.0,2022
Svi Mykhailiuk,G,1.62,0.08,0.54,0.08,0.0,26.0,2023
Svi Mykhailiuk,G,10.58,2.74,2.42,0.74,0.21,26.0,2023
Svi Mykhailiuk,G,6.94,1.66,1.66,0.47,0.12,26.0,2023
Svi Mykhailiuk,G,3.95,0.85,1.24,0.27,0.02,27.0,2024
Pete Nance,F,0.38,0.0,0.38,0.12,0.0,24.0,2024
Larry Nance Jr.,F,5.54,0.7,4.95,0.86,0.37,23.0,2016
Larry Nance Jr.,F,7.13,1.52,5.86,1.3,0.62,24.0,2017
Larry Nance Jr.,F,8.57,1.36,6.76,1.4,0.48,25.0,2018
Larry Nance Jr.,F,8.88,1.04,7.0,1.21,0.75,25.0,2018
Larry Nance Jr.,F,8.68,1.24,6.85,1.33,0.58,25.0,2018
Larry Nance Jr.,F,9.36,3.19,8.24,1.49,0.6,26.0,2019
Larry Nance Jr.,F,10.07,2.2,7.3,1.0,0.39,27.0,2020
Larry Nance Jr.,F,9.34,3.06,6.71,1.74,0.49,28.0,2021
Larry Nance Jr.,F,6.89,1.97,5.65,1.03,0.35,29.0,2022
Larry Nance Jr.,F,7.33,0.89,4.33,0.56,0.78,29.0,2022
Larry Nance Jr.,F,6.98,1.76,5.39,0.93,0.43,29.0,2022
Larry Nance Jr.,F,6.78,1.83,5.45,0.86,0.57,30.0,2023
Larry Nance Jr.,F,5.74,1.85,5.03,1.0,0.31,31.0,2024
Andrew Nembhard,G,9.45,4.55,2.65,0.93,0.17,23.0,2023
Andrew Nembhard,G,9.21,4.12,2.07,0.93,0.09,24.0,2024
Aaron Nesmith,G,4.74,0.5,2.76,0.33,0.2,21.0,2021
Aaron Nesmith,G,3.77,0.42,1.71,0.38,0.1,22.0,2022
Aaron Nesmith,G,10.11,1.34,3.79,0.75,0.47,23.0,2023
Aaron Nesmith,G,12.18,1.5,3.82,0.9,0.68,24.0,2024
Georges Niang,F,0.91,0.22,0.74,0.13,0.0,24.0,2017
Georges Niang,F,1.0,0.33,1.0,0.22,0.0,25.0,2018
Georges Niang,F,3.98,0.59,1.47,0.17,0.1,26.0,2019
Georges Niang,F,5.94,0.67,1.92,0.27,0.08,27.0,2020
Georges Niang,F,6.94,0.82,2.44,0.35,0.11,28.0,2021
Georges Niang,F,9.21,1.34,2.67,0.39,0.17,29.0,2022
Georges Niang,F,8.17,0.99,2.37,0.38,0.18,30.0,2023
Georges Niang,F,9.37,1.2,3.39,0.37,0.22,31.0,2024
Daishen Nix,G,3.21,1.67,1.38,0.62,0.0,20.0,2022
Daishen Nix,G,3.96,2.32,1.72,0.54,0.12,21.0,2023
Daishen Nix,G,1.8,0.4,0.2,0.33,0.0,22.0,2024
Zeke Nnaji,F,3.24,0.24,1.55,0.19,0.1,20.0,2021
Zeke Nnaji,F,6.59,0.41,3.59,0.39,0.32,21.0,2022
Zeke Nnaji,F,5.23,0.34,2.6,0.32,0.43,22.0,2023
Zeke Nnaji,F,3.21,0.55,2.17,0.26,0.66,23.0,2024
Jaylen Nowell,G,3.8,1.27,0.87,0.2,0.07,20.0,2020
Jaylen Nowell,G,9.02,1.48,2.26,0.52,0.29,21.0,2021
Jaylen Nowell,G,8.5,2.1,1.98,0.44,0.16,22.0,2022
Jaylen Nowell,G,10.83,2.03,2.62,0.65,0.08,23.0,2023
Jaylen Nowell,G,5.67,1.78,1.56,0.33,0.0,24.0,2024
Jaylen Nowell,G,7.5,0.75,2.5,0.25,0.5,24.0,2024
Jaylen Nowell,G,6.23,1.46,1.85,0.31,0.15,24.0,2024
Jusuf Nurkić,C,6.87,0.81,6.16,0.84,1.1,20.0,2015
Jusuf Nurkić,C,8.22,1.25,5.47,0.75,1.38,21.0,2016
Jusuf Nurkić,C,7.96,1.33,5.78,0.56,0.8,22.0,2017
Jusuf Nurkić,C,15.2,3.15,10.35,1.25,1.9,22.0,2017
Jusuf Nurkić,C,10.18,1.89,7.18,0.77,1.14,22.0,2017
Jusuf Nurkić,C,14.33,1.81,8.96,0.81,1.41,23.0,2018
Jusuf Nurkić,C,15.62,3.24,10.39,0.99,1.43,24.0,2019
Jusuf Nurkić,C,17.62,4.0,10.25,1.38,2.0,25.0,2020
Jusuf Nurkić,C,11.46,3.38,8.97,1.03,1.05,26.0,2021
Jusuf Nurkić,C,15.04,2.8,11.05,1.11,0.61,27.0,2022
Jusuf Nurkić,C,13.35,2.87,9.06,0.83,0.85,28.0,2023
Jusuf Nurkić,C,10.91,3.96,11.01,1.07,1.05,29.0,2024
Royce O'Neale,F,4.97,1.38,3.42,0.52,0.23,25.0,2018
Royce O'Neale,F,5.2,1.51,3.48,0.66,0.29,26.0,2019
Royce O'Neale,F,6.34,2.54,5.48,0.83,0.45,27.0,2020
Royce O'Neale,F,6.99,2.55,6.83,0.8,0.45,28.0,2021
Royce O'Neale,F,7.4,2.48,4.78,1.12,0.42,29.0,2022
Royce O'Neale,F,8.83,3.72,5.05,0.86,0.64,30.0,2023
Royce O'Neale,F,7.43,2.8,4.51,0.65,0.59,31.0,2024
Royce O'Neale,F,8.13,2.73,5.2,0.9,0.5,31.0,2024
Royce O'Neale,F,7.7,2.77,4.77,0.75,0.56,31.0,2024
Jahlil Okafor,C,17.51,1.23,7.04,0.42,1.15,20.0,2016
Jahlil Okafor,C,11.8,1.16,4.8,0.4,0.98,21.0,2017
Jahlil Okafor,C,5.0,0.5,4.5,0.0,1.0,22.0,2018
Jahlil Okafor,C,6.38,0.42,2.92,0.12,0.62,22.0,2018
Jahlil Okafor,C,6.29,0.43,3.04,0.11,0.64,22.0,2018
Jahlil Okafor,C,8.2,0.68,4.71,0.25,0.68,23.0,2019
Jahlil Okafor,C,8.1,1.23,4.23,0.23,0.73,24.0,2020
Jahlil Okafor,C,5.37,0.48,2.44,0.22,0.19,25.0,2021
Chuma Okeke,F,7.76,2.24,4.02,1.07,0.49,22.0,2021
Chuma Okeke,F,8.64,1.69,4.96,1.39,0.6,23.0,2022
Chuma Okeke,F,4.74,1.37,3.56,0.7,0.41,24.0,2023
Chuma Okeke,F,2.28,0.43,1.7,0.19,0.15,25.0,2024
Josh Okogie,G,7.7,1.23,2.95,1.19,0.45,20.0,2019
Josh Okogie,G,8.6,1.6,4.32,1.1,0.42,21.0,2020
Josh Okogie,G,5.36,1.07,2.64,0.92,0.47,22.0,2021
Josh Okogie,G,2.71,0.51,1.43,0.53,0.24,23.0,2022
Josh Okogie,G,7.35,1.46,3.49,0.78,0.47,24.0,2023
Josh Okogie,G,4.62,1.07,2.57,0.8,0.4,25.0,2024
Onyeka Okongwu,F,4.56,0.36,3.26,0.46,0.66,20.0,2021
Onyeka Okongwu,F,8.17,1.1,5.9,0.65,1.25,21.0,2022
Onyeka Okongwu,F,9.89,1.01,7.2,0.7,1.34,22.0,2023
Onyeka Okongwu,F,10.2,1.35,6.84,0.47,1.09,23.0,2024
Isaac Okoro,F,9.64,1.91,3.07,0.93,0.36,20.0,2021
Isaac Okoro,F,8.78,1.81,3.0,0.84,0.33,21.0,2022
Isaac Okoro,F,6.45,1.14,2.46,0.74,0.39,22.0,2023
Isaac Okoro,F,9.38,1.91,2.99,0.83,0.49,23.0,2024
Kelly Olynyk,F,10.25,1.7,4.73,1.0,0.61,24.0,2015
Kelly Olynyk,F,9.96,1.52,4.07,0.75,0.48,25.0,2016
Kelly Olynyk,F,9.04,1.97,4.81,0.59,0.39,26.0,2017
Kelly Olynyk,F,11.47,2.72,5.67,0.82,0.46,27.0,2018
Kelly Olynyk,F,9.96,1.77,4.75,0.67,0.47,28.0,2019
Kelly Olynyk,F,8.19,1.73,4.55,0.67,0.34,29.0,2020
Kelly Olynyk,F,10.05,2.12,6.07,0.93,0.6,30.0,2021
Kelly Olynyk,F,19.0,4.15,8.44,1.44,0.59,30.0,2021
Kelly Olynyk,F,13.5,2.9,6.99,1.13,0.6,30.0,2021
Kelly Olynyk,F,9.12,2.78,4.42,0.78,0.48,31.0,2022
Kelly Olynyk,F,12.46,3.71,6.18,0.88,0.54,32.0,2023
Kelly Olynyk,F,8.12,4.38,5.08,0.74,0.24,33.0,2024
Kelly Olynyk,F,12.71,4.57,5.61,1.32,0.64,33.0,2024
Kelly Olynyk,F,9.77,4.45,5.27,0.95,0.38,33.0,2024
Kelly Oubre Jr.,F,3.75,0.21,2.11,0.35,0.11,20.0,2016
Kelly Oubre Jr.,F,6.34,0.59,3.3,0.73,0.22,21.0,2017
Kelly Oubre Jr.,F,11.77,1.21,4.48,0.99,0.43,22.0,2018
Kelly Oubre Jr.,F,12.86,0.69,4.45,0.93,0.69,23.0,2019
Kelly Oubre Jr.,F,16.85,1.6,4.9,1.42,0.98,23.0,2019
Kelly Oubre Jr.,F,15.17,1.22,4.71,1.22,0.86,23.0,2019
Kelly Oubre Jr.,F,18.68,1.52,6.45,1.27,0.71,24.0,2020
Kelly Oubre Jr.,F,15.44,1.33,5.98,1.04,0.76,25.0,2021
Kelly Oubre Jr.,F,14.96,1.11,3.97,1.01,0.41,26.0,2022
Kelly Oubre Jr.,F,20.25,1.12,5.19,1.42,0.38,27.0,2023
Kelly Oubre Jr.,F,15.43,1.49,5.01,1.13,0.69,28.0,2024
Chris Paul,G,19.07,10.22,4.59,1.9,0.18,30.0,2015
Chris Paul,G,19.54,9.97,4.19,2.05,0.18,31.0,2016
Chris Paul,G,18.1,9.23,4.98,1.95,0.13,32.0,2017
Chris Paul,G,18.64,7.88,5.4,1.66,0.24,33.0,2018
Chris Paul,G,15.62,8.16,4.57,1.97,0.31,34.0,2019
Chris Paul,G,17.6,6.74,4.99,1.59,0.16,35.0,2020
Chris Paul,G,16.41,8.89,4.46,1.41,0.27,36.0,2021
Chris Paul,G,14.74,10.8,4.35,1.86,0.31,37.0,2022
Chris Paul,G,13.88,8.88,4.25,1.54,0.37,38.0,2023
Chris Paul,G,9.19,6.78,3.88,1.21,0.1,39.0,2024
Cameron Payne,G,4.96,1.89,1.49,0.63,0.11,21.0,2016
Cameron Payne,G,5.3,2.0,1.55,0.5,0.2,22.0,2017
Cameron Payne,G,4.91,1.36,1.55,0.36,0.0,22.0,2017
Cameron Payne,G,5.16,1.77,1.55,0.45,0.13,22.0,2017
Cameron Payne,G,8.84,4.52,2.76,1.04,0.36,23.0,2018
Cameron Payne,G,5.68,2.68,1.71,0.65,0.19,24.0,2019
Cameron Payne,G,8.22,2.56,2.11,0.89,0.33,24.0,2019
Cameron Payne,G,6.25,2.65,1.8,0.7,0.22,24.0,2019
Cameron Payne,G,10.88,3.0,3.88,1.0,0.25,25.0,2020
Cameron Payne,G,8.42,3.62,2.4,0.6,0.27,26.0,2021
Cameron Payne,G,10.79,4.86,3.02,0.69,0.29,27.0,2022
Cameron Payne,G,10.27,4.46,2.21,0.69,0.17,28.0,2023
Cameron Payne,G,6.19,2.32,1.32,0.47,0.06,29.0,2024
Cameron Payne,G,9.26,3.1,1.77,0.65,0.26,29.0,2024
Cameron Payne,G,7.41,2.63,1.5,0.54,0.14,29.0,2024
Elfrid Payton,G,8.91,6.5,4.26,1.73,0.24,21.0,2015
Elfrid Payton,G,10.66,6.4,3.58,1.22,0.27,22.0,2016
Elfrid Payton,G,12.76,6.45,4.72,1.07,0.49,23.0,2017
Elfrid Payton,G,13.02,6.25,3.95,1.45,0.36,24.0,2018
Elfrid Payton,G,11.79,6.21,5.26,1.0,0.32,24.0,2018
Elfrid Payton,G,12.65,6.24,4.35,1.32,0.35,24.0,2018
Elfrid Payton,G,10.62,7.62,5.24,1.05,0.4,25.0,2019
Elfrid Payton,G,9.98,7.18,4.71,1.56,0.38,26.0,2020
Elfrid Payton,G,10.14,3.22,3.43,0.75,0.14,27.0,2021
Elfrid Payton,G,3.0,1.98,1.76,0.5,0.12,28.0,2022
Gary Payton II,G,3.33,2.17,2.0,0.5,0.67,24.0,2017
Gary Payton II,G,2.5,0.75,1.42,0.25,0.08,25.0,2018
Gary Payton II,G,3.55,1.09,2.45,0.36,0.18,25.0,2018
Gary Payton II,G,3.0,0.91,1.91,0.3,0.13,25.0,2018
Gary Payton II,G,3.67,1.33,0.67,1.0,0.33,26.0,2019
Gary Payton II,G,3.9,1.66,2.76,1.14,0.24,27.0,2020
Gary Payton II,G,2.5,0.1,1.1,0.6,0.1,28.0,2021
Gary Payton II,G,7.07,0.9,3.48,1.35,0.31,29.0,2022
Gary Payton II,G,4.07,1.47,2.6,1.07,0.07,30.0,2023
Gary Payton II,G,5.71,1.14,4.29,0.86,0.57,30.0,2023
Gary Payton II,G,4.59,1.36,3.14,1.0,0.23,30.0,2023
Gary Payton II,G,5.45,1.09,2.57,0.89,0.41,31.0,2024
Drew Peterson,F,3.67,0.33,0.33,0.67,0.0,24.0,2024
Julian Phillips,F,2.22,0.32,0.9,0.18,0.18,20.0,2024
Jalen Pickett,G,1.56,0.78,0.52,0.15,0.0,24.0,2024
Scotty Pippen Jr.,G,2.33,0.33,0.67,0.33,0.17,22.0,2023
Scotty Pippen Jr.,G,12.9,4.67,3.19,1.71,0.48,23.0,2024
Mason Plumlee,F,8.74,0.9,6.24,0.79,0.77,25.0,2015
Mason Plumlee,F,9.13,2.76,7.66,0.83,1.04,26.0,2016
Mason Plumlee,F,11.06,3.96,8.0,0.93,1.17,27.0,2017
Mason Plumlee,F,9.07,2.59,6.41,0.7,1.07,27.0,2017
Mason Plumlee,F,10.4,3.51,7.47,0.85,1.14,27.0,2017
Mason Plumlee,F,7.08,1.92,5.41,0.66,1.09,28.0,2018
Mason Plumlee,F,7.77,2.96,6.39,0.8,0.93,29.0,2019
Mason Plumlee,F,7.16,2.52,5.2,0.54,0.62,30.0,2020
Mason Plumlee,F,10.38,3.61,9.27,0.77,0.89,31.0,2021
Mason Plumlee,F,6.53,3.1,7.74,0.84,0.71,32.0,2022
Mason Plumlee,F,12.23,3.66,9.66,0.62,0.62,33.0,2023
Mason Plumlee,F,7.48,1.74,6.91,0.48,0.52,33.0,2023
Mason Plumlee,F,10.85,3.1,8.86,0.58,0.59,33.0,2023
Mason Plumlee,F,5.3,1.2,5.09,0.3,0.37,34.0,2024
Brandin Podziemski,G,9.22,3.69,5.77,0.82,0.19,21.0,2024
Jakob Poeltl,C,3.06,0.22,3.06,0.31,0.37,21.0,2017
Jakob Poeltl,C,6.91,0.7,4.79,0.48,1.22,22.0,2018
Jakob Poeltl,C,5.49,1.21,5.32,0.38,0.88,23.0,2019
Jakob Poeltl,C,5.64,1.76,5.68,0.56,1.44,24.0,2020
Jakob Poeltl,C,8.59,1.94,7.93,0.68,1.78,25.0,2021
Jakob Poeltl,C,13.46,2.78,9.32,0.66,1.74,26.0,2022
Jakob Poeltl,C,12.09,3.07,9.04,0.78,1.13,27.0,2023
Jakob Poeltl,C,13.12,2.15,9.12,1.15,1.31,27.0,2023
Jakob Poeltl,C,12.46,2.74,9.07,0.92,1.19,27.0,2023
Jakob Poeltl,C,11.1,2.54,8.58,0.7,1.52,28.0,2024
Jordan Poole,G,8.82,2.35,2.07,0.61,0.18,21.0,2020
Jordan Poole,G,12.0,1.94,1.8,0.51,0.18,22.0,2021
Jordan Poole,G,18.49,4.0,3.42,0.79,0.3,23.0,2022
Jordan Poole,G,20.43,4.5,2.74,0.77,0.26,24.0,2023
Jordan Poole,G,17.38,4.4,2.72,1.1,0.32,25.0,2024
Craig Porter Jr.,G,5.59,2.31,2.14,0.41,0.29,24.0,2024
