player,pos,PTS,AST,REB,STL,BLK,age,year
Precious Achiuwa,F,4.98,0.48,3.41,0.33,0.46,21.0,2021
Precious Achiuwa,F,9.1,1.12,6.48,0.51,0.56,22.0,2022
Precious Achiuwa,F,9.24,0.91,5.96,0.56,0.55,23.0,2023
Precious Achiuwa,F,7.72,1.76,5.44,0.64,0.48,24.0,2024
Precious Achiuwa,F,7.59,1.08,7.16,0.61,1.14,24.0,2024
Precious Achiuwa,F,7.64,1.31,6.58,0.62,0.92,24.0,2024
Steven Adams,C,7.67,0.94,7.47,0.54,1.23,21.0,2015
Steven Adams,C,7.95,0.78,6.66,0.52,1.11,22.0,2016
Steven Adams,C,11.31,1.08,7.66,1.11,0.98,23.0,2017
Steven Adams,C,13.89,1.16,9.01,1.21,1.03,24.0,2018
Steven Adams,C,13.85,1.55,9.5,1.46,0.95,25.0,2019
Steven Adams,C,10.86,2.32,9.25,0.81,1.06,26.0,2020
Steven Adams,C,7.55,1.91,8.86,0.93,0.66,27.0,2021
Steven Adams,C,6.95,3.37,10.0,0.86,0.79,28.0,2022
Steven Adams,C,8.6,2.31,11.55,0.86,1.1,29.0,2023
Bam Adebayo,C,6.91,1.46,5.52,0.46,0.59,20.0,2018
Bam Adebayo,C,8.89,2.24,7.28,0.87,0.79,21.0,2019
Bam Adebayo,C,15.92,5.11,10.21,1.14,1.29,22.0,2020
Bam Adebayo,C,18.7,5.41,8.95,1.17,1.03,23.0,2021
Bam Adebayo,C,19.07,3.39,10.07,1.43,0.79,24.0,2022
Bam Adebayo,C,20.39,3.2,9.17,1.17,0.81,25.0,2023
Bam Adebayo,C,19.25,3.92,10.38,1.14,0.93,26.0,2024
Ochai Agbaji,G,7.92,1.14,2.05,0.27,0.25,23.0,2023
Ochai Agbaji,G,5.37,0.92,2.47,0.53,0.57,24.0,2024
Ochai Agbaji,G,6.7,1.33,3.33,0.74,0.56,24.0,2024
Ochai Agbaji,G,5.83,1.06,2.77,0.6,0.56,24.0,2024
Santi Aldama,F,4.12,0.66,2.72,0.19,0.31,21.0,2022
Santi Aldama,F,9.04,1.26,4.82,0.58,0.62,22.0,2023
Santi Aldama,F,10.72,2.26,5.77,0.7,0.89,23.0,2024
Nickeil Alexander-Walker,G,5.68,1.89,1.79,0.36,0.17,21.0,2020
Nickeil Alexander-Walker,G,11.04,2.22,3.13,1.02,0.48,22.0,2021
Nickeil Alexander-Walker,G,12.78,2.78,3.28,0.82,0.38,23.0,2022
Nickeil Alexander-Walker,G,3.53,1.13,1.53,0.33,0.27,23.0,2022
Nickeil Alexander-Walker,G,10.65,2.4,2.88,0.71,0.35,23.0,2022
Nickeil Alexander-Walker,G,6.33,2.11,1.64,0.67,0.39,24.0,2023
Nickeil Alexander-Walker,G,5.87,1.39,1.83,0.35,0.3,24.0,2023
Nickeil Alexander-Walker,G,6.15,1.83,1.71,0.54,0.36,24.0,2023
Nickeil Alexander-Walker,G,7.99,2.49,2.04,0.78,0.51,25.0,2024
Grayson Allen,G,5.55,0.66,0.61,0.16,0.16,23.0,2019
Grayson Allen,G,8.68,1.37,2.24,0.26,0.05,24.0,2020
Grayson Allen,G,10.64,2.16,3.2,0.92,0.16,25.0,2021
Grayson Allen,G,11.11,1.52,3.36,0.7,0.27,26.0,2022
Grayson Allen,G,10.42,2.26,3.29,0.86,0.19,27.0,2023
Grayson Allen,G,13.52,3.03,3.93,0.92,0.6,28.0,2024
Jarrett Allen,C,8.15,0.68,5.39,0.39,1.22,20.0,2018
Jarrett Allen,C,10.91,1.38,8.4,0.54,1.5,21.0,2019
Jarrett Allen,C,11.07,1.57,9.59,0.57,1.31,22.0,2020
Jarrett Allen,C,11.17,1.67,10.42,0.58,1.58,23.0,2021
Jarrett Allen,C,13.18,1.69,9.92,0.49,1.39,23.0,2021
Jarrett Allen,C,12.79,1.68,10.02,0.51,1.43,23.0,2021
Jarrett Allen,C,16.14,1.64,10.75,0.79,1.34,24.0,2022
Jarrett Allen,C,14.25,1.66,9.79,0.79,1.24,25.0,2023
Jarrett Allen,C,16.51,2.73,10.53,0.69,1.05,26.0,2024
Jose Alvarado,G,6.11,2.81,1.85,1.31,0.13,24.0,2022
Jose Alvarado,G,9.02,3.05,2.31,1.1,0.16,25.0,2023
Jose Alvarado,G,7.09,2.09,2.29,1.05,0.27,26.0,2024
Kyle Anderson,F,2.24,0.85,2.18,0.45,0.21,21.0,2015
Kyle Anderson,F,4.49,1.58,3.13,0.77,0.37,22.0,2016
Kyle Anderson,F,3.42,1.26,2.89,0.71,0.36,23.0,2017
Kyle Anderson,F,7.91,2.73,5.35,1.55,0.81,24.0,2018
Kyle Anderson,F,8.05,2.98,5.84,1.26,0.86,25.0,2019
Kyle Anderson,F,5.82,2.42,4.25,0.81,0.55,26.0,2020
Kyle Anderson,F,12.38,3.62,5.74,1.22,0.83,27.0,2021
Kyle Anderson,F,7.55,2.65,5.33,1.12,0.65,28.0,2022
Kyle Anderson,F,9.38,4.86,5.33,1.13,0.91,29.0,2023
Kyle Anderson,F,6.41,4.19,3.46,0.9,0.59,30.0,2024
Giannis Antetokounmpo,F,12.72,2.56,6.69,0.9,1.05,20.0,2015
Giannis Antetokounmpo,F,16.88,4.31,7.65,1.18,1.41,21.0,2016
Giannis Antetokounmpo,F,22.9,5.42,8.75,1.64,1.89,22.0,2017
Giannis Antetokounmpo,F,26.85,4.81,10.04,1.45,1.41,23.0,2018
Giannis Antetokounmpo,F,27.69,5.89,12.47,1.28,1.53,24.0,2019
Giannis Antetokounmpo,F,29.48,5.62,13.59,0.97,1.05,25.0,2020
Giannis Antetokounmpo,F,28.15,5.85,11.0,1.18,1.2,26.0,2021
Giannis Antetokounmpo,F,29.88,5.79,11.61,1.07,1.36,27.0,2022
Giannis Antetokounmpo,F,31.1,5.7,11.78,0.83,0.81,28.0,2023
Giannis Antetokounmpo,F,30.44,6.52,11.52,1.19,1.08,29.0,2024
Cole Anthony,G,12.87,4.09,4.7,0.64,0.38,21.0,2021
Cole Anthony,G,16.34,5.68,5.35,0.71,0.26,22.0,2022
Cole Anthony,G,13.02,3.92,4.8,0.62,0.52,23.0,2023
Cole Anthony,G,11.57,2.91,3.84,0.79,0.46,24.0,2024
OG Anunoby,F,5.92,0.74,2.49,0.7,0.19,20.0,2018
OG Anunoby,F,7.0,0.7,2.94,0.69,0.33,21.0,2019
OG Anunoby,F,10.62,1.57,5.28,1.39,0.65,22.0,2020
OG Anunoby,F,15.86,2.19,5.51,1.53,0.74,23.0,2021
OG Anunoby,F,17.12,2.6,5.5,1.48,0.52,24.0,2022
OG Anunoby,F,16.78,1.96,4.96,1.91,0.75,25.0,2023
OG Anunoby,F,15.11,2.67,3.93,1.04,0.48,26.0,2024
OG Anunoby,F,14.13,1.52,4.43,1.74,1.0,26.0,2024
OG Anunoby,F,14.66,2.14,4.16,1.36,0.72,26.0,2024
Deni Avdija,F,6.33,1.17,4.85,0.59,0.28,20.0,2021
Deni Avdija,F,8.35,2.04,5.18,0.72,0.54,21.0,2022
Deni Avdija,F,9.17,2.78,6.41,0.86,0.38,22.0,2023
Deni Avdija,F,14.69,3.81,7.2,0.8,0.48,23.0,2024
Deandre Ayton,C,16.32,1.76,10.27,0.86,0.94,20.0,2019
Deandre Ayton,C,18.16,1.89,11.47,0.68,1.53,21.0,2020
Deandre Ayton,C,14.45,1.43,10.54,0.59,1.17,22.0,2021
Deandre Ayton,C,17.19,1.45,10.22,0.69,0.69,23.0,2022
Deandre Ayton,C,17.96,1.72,9.96,0.55,0.79,24.0,2023
Deandre Ayton,C,16.73,1.64,11.07,1.02,0.76,25.0,2024
Marvin Bagley III,F,14.89,1.0,7.6,0.53,0.95,20.0,2019
Marvin Bagley III,F,14.23,0.77,7.46,0.46,0.92,21.0,2020
Marvin Bagley III,F,14.14,1.0,7.4,0.49,0.49,22.0,2021
Marvin Bagley III,F,9.27,0.57,7.17,0.3,0.37,23.0,2022
Marvin Bagley III,F,14.56,1.06,6.83,0.72,0.39,23.0,2022
Marvin Bagley III,F,11.25,0.75,7.04,0.46,0.38,23.0,2022
Marvin Bagley III,F,12.0,0.86,6.4,0.45,0.71,24.0,2023
Marvin Bagley III,F,10.19,1.04,4.54,0.19,0.54,25.0,2024
Marvin Bagley III,F,13.25,1.17,8.08,0.62,0.79,25.0,2024
Marvin Bagley III,F,11.66,1.1,6.24,0.4,0.66,25.0,2024
Patrick Baldwin Jr.,F,3.94,0.35,1.29,0.19,0.13,20.0,2023
Patrick Baldwin Jr.,F,4.42,0.76,3.24,0.47,0.39,21.0,2024
LaMelo Ball,G,15.75,6.14,5.92,1.59,0.35,19.0,2021
LaMelo Ball,G,20.11,7.61,6.68,1.59,0.4,20.0,2022
LaMelo Ball,G,23.28,8.44,6.42,1.28,0.31,21.0,2023
LaMelo Ball,G,23.91,8.0,5.14,1.82,0.18,22.0,2024
Lonzo Ball,G,10.15,7.23,6.92,1.69,0.83,20.0,2018
Lonzo Ball,G,9.89,5.43,5.34,1.47,0.4,21.0,2019
Lonzo Ball,G,11.83,6.95,6.08,1.4,0.6,22.0,2020
Lonzo Ball,G,14.58,5.75,4.78,1.49,0.56,23.0,2021
Lonzo Ball,G,13.0,5.09,5.43,1.83,0.89,24.0,2022
Mo Bamba,C,6.21,0.83,4.96,0.28,1.36,21.0,2019
Mo Bamba,C,5.35,0.68,4.87,0.37,1.39,22.0,2020
Mo Bamba,C,7.98,0.76,5.76,0.3,1.26,23.0,2021
Mo Bamba,C,10.65,1.2,8.06,0.54,1.66,24.0,2022
Mo Bamba,C,7.25,1.05,4.6,0.3,0.95,25.0,2023
Mo Bamba,C,3.67,0.44,4.56,0.11,0.56,25.0,2023
Mo Bamba,C,6.59,0.94,4.59,0.27,0.88,25.0,2023
Mo Bamba,C,4.44,0.72,4.18,0.39,1.05,26.0,2024
Paolo Banchero,F,19.96,3.74,6.9,0.83,0.54,20.0,2023
Paolo Banchero,F,22.55,5.39,6.92,0.89,0.59,21.0,2024
Desmond Bane,G,9.19,1.74,3.09,0.6,0.24,23.0,2021
Desmond Bane,G,18.21,2.74,4.39,1.21,0.38,24.0,2022
Desmond Bane,G,21.5,4.38,5.02,0.97,0.38,25.0,2023
Desmond Bane,G,23.74,5.48,4.4,1.02,0.52,26.0,2024
Dalano Banton,F,3.2,1.55,1.94,0.44,0.16,22.0,2022
Dalano Banton,F,4.58,1.16,1.45,0.42,0.42,23.0,2023
Dalano Banton,F,2.33,0.79,1.46,0.21,0.12,24.0,2024
Dalano Banton,F,16.7,3.6,4.77,0.93,0.57,24.0,2024
Dalano Banton,F,10.31,2.35,3.3,0.61,0.37,24.0,2024
Dominick Barlow,F,3.93,0.86,3.64,0.36,0.68,20.0,2023
Dominick Barlow,F,4.36,1.09,3.42,0.36,0.42,21.0,2024
Harrison Barnes,F,10.09,1.41,5.52,0.74,0.23,23.0,2015
Harrison Barnes,F,11.73,1.77,4.92,0.62,0.15,24.0,2016
Harrison Barnes,F,19.22,1.47,4.99,0.82,0.19,25.0,2017
Harrison Barnes,F,18.86,1.97,6.08,0.64,0.18,26.0,2018
Harrison Barnes,F,17.67,1.27,4.22,0.67,0.22,27.0,2019
Harrison Barnes,F,14.25,1.89,5.5,0.61,0.07,27.0,2019
Harrison Barnes,F,16.43,1.49,4.69,0.65,0.17,27.0,2019
Harrison Barnes,F,14.53,2.21,4.93,0.6,0.17,28.0,2020
Harrison Barnes,F,16.09,3.47,6.64,0.74,0.19,29.0,2021
Harrison Barnes,F,16.43,2.42,5.61,0.69,0.18,30.0,2022
Harrison Barnes,F,15.0,1.56,4.46,0.7,0.12,31.0,2023
Harrison Barnes,F,12.2,1.21,3.04,0.66,0.15,32.0,2024
Scottie Barnes,F,15.32,3.46,7.53,1.08,0.74,20.0,2022
Scottie Barnes,F,15.31,4.82,6.65,1.08,0.79,21.0,2023
Scottie Barnes,F,19.85,6.05,8.23,1.25,1.47,22.0,2024
RJ Barrett,F,14.34,2.55,4.98,0.98,0.3,20.0,2020
RJ Barrett,F,17.56,3.01,5.75,0.74,0.28,21.0,2021
RJ Barrett,F,20.03,2.97,5.83,0.61,0.23,22.0,2022
RJ Barrett,F,19.6,2.75,5.04,0.42,0.21,23.0,2023
RJ Barrett,F,18.23,2.42,4.27,0.46,0.35,24.0,2024
RJ Barrett,F,21.75,4.06,6.38,0.59,0.41,24.0,2024
RJ Barrett,F,20.17,3.33,5.43,0.53,0.38,24.0,2024
Charles Bassey,C,3.0,0.3,2.7,0.22,0.74,21.0,2022
Charles Bassey,C,5.69,1.37,5.51,0.46,0.94,22.0,2023
Charles Bassey,C,3.32,1.11,4.0,0.42,0.89,23.0,2024
Emoni Bates,F,2.73,0.67,0.93,0.07,0.13,20.0,2024
Nicolas Batum,G,9.35,4.8,5.86,1.1,0.56,26.0,2015
Nicolas Batum,G,14.94,5.76,6.11,0.93,0.61,27.0,2016
Nicolas Batum,G,15.12,5.92,6.25,1.12,0.38,28.0,2017
Nicolas Batum,G,11.56,5.45,4.78,1.02,0.36,29.0,2018
Nicolas Batum,G,9.32,3.29,5.2,0.95,0.57,30.0,2019
Nicolas Batum,G,3.59,3.0,4.55,0.77,0.36,31.0,2020
Nicolas Batum,G,8.06,2.21,4.72,1.03,0.55,32.0,2021
Nicolas Batum,G,8.32,1.69,4.31,0.98,0.71,33.0,2022
Nicolas Batum,G,6.13,1.55,3.83,0.69,0.56,34.0,2023
Nicolas Batum,G,2.67,1.67,2.33,1.0,1.33,35.0,2024
Nicolas Batum,G,5.47,2.16,4.23,0.79,0.6,35.0,2024
Nicolas Batum,G,5.33,2.13,4.13,0.8,0.63,35.0,2024
Bradley Beal,G,15.27,3.08,3.83,1.21,0.29,22.0,2015
Bradley Beal,G,17.42,2.95,3.42,0.98,0.2,23.0,2016
Bradley Beal,G,23.1,3.47,3.12,1.08,0.27,24.0,2017
Bradley Beal,G,22.65,4.55,4.43,1.17,0.44,25.0,2018
Bradley Beal,G,25.6,5.46,5.01,1.48,0.71,26.0,2019
Bradley Beal,G,30.54,6.09,4.25,1.25,0.4,27.0,2020
Bradley Beal,G,31.3,4.42,4.72,1.15,0.37,28.0,2021
Bradley Beal,G,23.2,6.62,4.72,0.9,0.38,29.0,2022
Bradley Beal,G,23.2,5.42,3.92,0.9,0.66,30.0,2023
Bradley Beal,G,18.19,5.0,4.38,0.98,0.51,31.0,2024
Malik Beasley,G,3.77,0.5,0.77,0.32,0.0,20.0,2017
Malik Beasley,G,3.16,0.5,1.15,0.24,0.11,21.0,2018
Malik Beasley,G,11.32,1.2,2.47,0.68,0.12,22.0,2019
Malik Beasley,G,7.93,1.17,1.88,0.76,0.15,23.0,2020
Malik Beasley,G,20.71,1.93,5.07,0.64,0.14,23.0,2020
Malik Beasley,G,11.18,1.36,2.69,0.73,0.15,23.0,2020
Malik Beasley,G,19.57,2.38,4.38,0.81,0.19,24.0,2021
Malik Beasley,G,12.06,1.47,2.87,0.54,0.15,25.0,2022
Malik Beasley,G,13.38,1.69,3.58,0.8,0.15,26.0,2023
Malik Beasley,G,11.12,1.19,3.31,0.81,0.04,26.0,2023
Malik Beasley,G,12.65,1.53,3.49,0.8,0.11,26.0,2023
Malik Beasley,G,11.25,1.37,3.67,0.75,0.11,27.0,2024
MarJon Beauchamp,F,5.12,0.67,2.21,0.4,0.13,22.0,2023
MarJon Beauchamp,F,4.4,0.65,2.06,0.27,0.15,23.0,2024
Saddiq Bey,G,12.24,1.36,4.54,0.74,0.2,22.0,2021
Saddiq Bey,G,16.11,2.84,5.38,0.89,0.2,23.0,2022
Saddiq Bey,G,14.83,1.62,4.65,0.96,0.23,24.0,2023
Saddiq Bey,G,11.64,1.36,4.8,0.8,0.04,24.0,2023
Saddiq Bey,G,13.79,1.53,4.7,0.91,0.17,24.0,2023
Saddiq Bey,G,13.7,1.46,6.52,0.81,0.17,25.0,2024
Goga Bitadze,C,3.19,0.43,1.96,0.19,0.69,20.0,2020
Goga Bitadze,C,5.13,0.82,3.33,0.2,1.33,21.0,2021
Goga Bitadze,C,6.98,1.1,3.54,0.42,0.84,22.0,2022
Goga Bitadze,C,3.29,0.86,2.33,0.43,0.48,23.0,2023
Goga Bitadze,C,5.76,1.24,5.18,0.41,0.94,23.0,2023
Goga Bitadze,C,4.39,1.03,3.61,0.42,0.68,23.0,2023
Goga Bitadze,C,5.02,1.27,4.61,0.52,1.16,24.0,2024
Bismack Biyombo,C,4.75,0.25,6.36,0.28,1.55,22.0,2015
Bismack Biyombo,C,5.54,0.35,7.99,0.23,1.62,23.0,2016
Bismack Biyombo,C,5.96,0.91,7.0,0.31,1.12,24.0,2017
Bismack Biyombo,C,5.71,0.8,5.71,0.26,1.16,25.0,2018
Bismack Biyombo,C,4.37,0.61,4.57,0.2,0.76,26.0,2019
Bismack Biyombo,C,7.42,0.94,5.81,0.19,0.92,27.0,2020
Bismack Biyombo,C,5.02,1.23,5.26,0.26,1.12,28.0,2021
Bismack Biyombo,C,5.83,0.64,4.64,0.33,0.72,29.0,2022
Bismack Biyombo,C,4.31,0.92,4.26,0.3,1.44,30.0,2023
Bismack Biyombo,C,5.2,1.7,6.37,0.33,1.13,31.0,2024
Bismack Biyombo,C,1.8,0.2,1.8,0.1,0.3,31.0,2024
Bismack Biyombo,C,4.35,1.32,5.22,0.28,0.92,31.0,2024
Anthony Black,G,4.58,1.32,2.01,0.51,0.3,20.0,2024
Bogdan Bogdanović,G,11.76,3.31,2.86,0.92,0.21,25.0,2018
Bogdan Bogdanović,G,14.14,3.81,3.47,1.03,0.21,26.0,2019
Bogdan Bogdanović,G,15.15,3.39,3.39,1.05,0.25,27.0,2020
Bogdan Bogdanović,G,16.36,3.34,3.64,1.11,0.3,28.0,2021
Bogdan Bogdanović,G,15.08,3.08,3.97,1.08,0.22,29.0,2022
Bogdan Bogdanović,G,14.0,2.78,3.06,0.8,0.33,30.0,2023
Bogdan Bogdanović,G,16.87,3.13,3.44,1.22,0.33,31.0,2024
Bol Bol,C,5.71,0.86,2.71,0.29,0.86,20.0,2020
Bol Bol,C,2.16,0.22,0.75,0.09,0.31,21.0,2021
Bol Bol,C,2.36,0.36,1.43,0.07,0.14,22.0,2022
Bol Bol,C,9.06,0.99,5.79,0.43,1.21,23.0,2023
Bol Bol,C,5.19,0.4,3.19,0.23,0.58,24.0,2024
Devin Booker,G,13.79,2.63,2.46,0.58,0.26,19.0,2016
Devin Booker,G,22.13,3.44,3.19,0.92,0.27,20.0,2017
Devin Booker,G,24.93,4.69,4.52,0.87,0.26,21.0,2018
Devin Booker,G,26.56,6.77,4.14,0.88,0.2,22.0,2019
Devin Booker,G,26.61,6.51,4.24,0.7,0.26,23.0,2020
Devin Booker,G,25.55,4.31,4.19,0.79,0.24,24.0,2021
Devin Booker,G,26.79,4.84,5.03,1.13,0.38,25.0,2022
Devin Booker,G,27.75,5.53,4.53,0.96,0.34,26.0,2023
Devin Booker,G,27.07,6.94,4.53,0.9,0.41,27.0,2024
Brandon Boston,G,6.73,1.0,2.18,0.51,0.25,20.0,2022
Brandon Boston,G,6.5,0.91,1.36,0.41,0.0,21.0,2023
Brandon Boston,G,5.22,0.41,1.62,0.34,0.25,22.0,2024
Chris Boucher,F,0.0,0.0,1.0,0.0,0.0,25.0,2018
Chris Boucher,F,3.32,0.07,2.0,0.21,0.86,26.0,2019
Chris Boucher,F,6.63,0.42,4.47,0.35,0.98,27.0,2020
Chris Boucher,F,13.63,1.05,6.73,0.58,1.85,28.0,2021
Chris Boucher,F,9.43,0.31,6.18,0.61,0.94,29.0,2022
Chris Boucher,F,9.37,0.38,5.54,0.62,0.84,30.0,2023
Chris Boucher,F,6.44,0.46,4.14,0.28,0.48,31.0,2024
Jamaree Bouyea,G,3.75,1.0,1.25,1.0,0.5,24.0,2023
Jamaree Bouyea,G,0.0,0.0,1.0,0.0,0.0,24.0,2023
Jamaree Bouyea,G,3.0,0.8,1.2,0.8,0.4,24.0,2023
Jamaree Bouyea,G,1.67,1.33,1.67,0.0,0.0,25.0,2024
Jamaree Bouyea,G,3.67,1.0,3.0,0.33,0.0,25.0,2024
Jamaree Bouyea,G,2.33,1.22,2.11,0.11,0.0,25.0,2024
Tony Bradley,C,0.89,0.11,1.22,0.0,0.0,20.0,2018
Tony Bradley,C,5.67,0.33,5.0,0.67,0.67,21.0,2019
Tony Bradley,C,4.91,0.4,4.6,0.24,0.57,22.0,2020
Tony Bradley,C,5.45,0.85,5.2,0.3,0.65,23.0,2021
Tony Bradley,C,8.68,0.91,6.14,0.41,0.77,23.0,2021
Tony Bradley,C,7.14,0.88,5.69,0.36,0.71,23.0,2021
Tony Bradley,C,2.96,0.49,3.38,0.18,0.6,24.0,2022
Tony Bradley,C,1.58,0.08,0.92,0.08,0.08,25.0,2023
Malaki Branham,F,10.2,1.92,2.74,0.5,0.11,20.0,2023
Malaki Branham,F,9.2,2.08,1.97,0.36,0.11,21.0,2024
Christian Braun,G,4.74,0.78,2.38,0.54,0.22,22.0,2023
Christian Braun,G,7.32,1.61,3.73,0.51,0.43,23.0,2024
Mikal Bridges,G,8.34,2.11,3.22,1.57,0.46,22.0,2019
Mikal Bridges,G,9.14,1.77,4.0,1.4,0.63,23.0,2020
Mikal Bridges,G,13.47,2.11,4.29,1.06,0.88,24.0,2021
Mikal Bridges,G,14.17,2.26,4.23,1.17,0.44,25.0,2022
Mikal Bridges,G,17.23,3.59,4.34,1.16,0.8,26.0,2023
Mikal Bridges,G,26.15,2.67,4.48,0.96,0.59,26.0,2023
Mikal Bridges,G,20.13,3.29,4.39,1.1,0.73,26.0,2023
Mikal Bridges,G,19.59,3.65,4.54,0.99,0.37,27.0,2024
Miles Bridges,F,7.46,1.19,4.04,0.69,0.61,21.0,2019
Miles Bridges,F,12.97,1.75,5.57,0.62,0.74,22.0,2020
Miles Bridges,F,12.73,2.23,6.02,0.67,0.79,23.0,2021
Miles Bridges,F,20.16,3.75,6.99,0.92,0.84,24.0,2022
Miles Bridges,F,21.0,3.35,7.32,0.94,0.48,26.0,2024
Oshae Brissett,F,1.95,0.37,1.37,0.21,0.05,22.0,2020
Oshae Brissett,F,10.9,0.86,5.48,0.9,0.95,23.0,2021
Oshae Brissett,F,9.15,1.07,5.34,0.66,0.43,24.0,2022
Oshae Brissett,F,6.12,0.68,3.35,0.51,0.2,25.0,2023
Oshae Brissett,F,3.65,0.8,2.91,0.35,0.15,26.0,2024
Malcolm Brogdon,G,10.23,4.23,2.84,1.12,0.16,24.0,2017
Malcolm Brogdon,G,13.02,3.17,3.25,0.85,0.27,25.0,2018
Malcolm Brogdon,G,15.64,3.2,4.5,0.72,0.2,26.0,2019
Malcolm Brogdon,G,16.54,7.06,4.85,0.65,0.19,27.0,2020
Malcolm Brogdon,G,21.18,5.88,5.25,0.88,0.27,28.0,2021
Malcolm Brogdon,G,19.08,5.89,5.14,0.83,0.39,29.0,2022
Malcolm Brogdon,G,14.93,3.7,4.18,0.67,0.27,30.0,2023
Malcolm Brogdon,G,15.72,5.49,3.79,0.69,0.21,31.0,2024
Dillon Brooks,G,10.95,1.65,3.13,0.89,0.21,22.0,2018
Dillon Brooks,G,7.5,0.89,1.72,0.56,0.22,23.0,2019
Dillon Brooks,G,16.18,2.05,3.33,0.86,0.37,24.0,2020
Dillon Brooks,G,17.18,2.34,2.93,1.16,0.39,25.0,2021
Dillon Brooks,G,18.44,2.75,3.19,1.12,0.25,26.0,2022
Dillon Brooks,G,14.34,2.59,3.34,0.89,0.22,27.0,2023
Dillon Brooks,G,12.71,1.65,3.42,0.89,0.14,28.0,2024
Bruce Brown,G,4.31,1.23,2.5,0.54,0.49,22.0,2019
Bruce Brown,G,8.91,3.97,4.72,1.09,0.5,23.0,2020
Bruce Brown,G,8.82,1.6,5.37,0.89,0.43,24.0,2021
Bruce Brown,G,8.99,2.06,4.79,1.07,0.72,25.0,2022
Bruce Brown,G,11.54,3.35,4.1,1.09,0.64,26.0,2023
Bruce Brown,G,12.06,3.03,4.67,1.06,0.24,27.0,2024
Bruce Brown,G,9.65,2.71,3.82,0.71,0.26,27.0,2024
Bruce Brown,G,10.84,2.87,4.24,0.88,0.25,27.0,2024
Jaylen Brown,G,6.6,0.82,2.82,0.45,0.23,20.0,2017
Jaylen Brown,G,14.53,1.63,4.94,1.0,0.37,21.0,2018
Jaylen Brown,G,13.03,1.35,4.23,0.93,0.43,22.0,2019
Jaylen Brown,G,20.33,2.07,6.39,1.14,0.35,23.0,2020
Jaylen Brown,G,24.66,3.36,5.98,1.24,0.55,24.0,2021
Jaylen Brown,G,23.62,3.5,6.12,1.06,0.27,25.0,2022
Jaylen Brown,G,26.63,3.46,6.85,1.12,0.39,26.0,2023
Jaylen Brown,G,23.0,3.56,5.53,1.19,0.53,27.0,2024
Kobe Brown,F,2.02,0.57,1.41,0.27,0.14,24.0,2024
Moses Brown,C,1.22,0.11,1.56,0.11,0.11,20.0,2020
Moses Brown,C,8.6,0.23,8.91,0.72,1.09,21.0,2021
Moses Brown,C,3.12,0.04,2.35,0.12,0.35,22.0,2022
Moses Brown,C,6.43,0.0,5.29,0.29,0.5,22.0,2022
Moses Brown,C,4.28,0.02,3.38,0.18,0.4,22.0,2022
Moses Brown,C,4.56,0.12,4.09,0.09,0.41,23.0,2023
Moses Brown,C,0.0,0.0,0.0,0.5,0.0,23.0,2023
Moses Brown,C,4.31,0.11,3.86,0.11,0.39,23.0,2023
Moses Brown,C,3.41,0.32,3.91,0.23,0.32,24.0,2024
Jalen Brunson,G,9.29,3.15,2.32,0.51,0.05,22.0,2019
Jalen Brunson,G,8.18,3.3,2.35,0.39,0.07,23.0,2020
Jalen Brunson,G,12.6,3.51,3.4,0.51,0.01,24.0,2021
Jalen Brunson,G,16.27,4.77,3.91,0.84,0.04,25.0,2022
Jalen Brunson,G,24.01,6.19,3.54,0.9,0.22,26.0,2023
Jalen Brunson,G,28.73,6.74,3.61,0.91,0.17,27.0,2024
Thomas Bryant,C,1.47,0.4,1.13,0.07,0.13,20.0,2018
Thomas Bryant,C,10.53,1.28,6.31,0.35,0.93,21.0,2019
Thomas Bryant,C,13.24,1.8,7.2,0.54,1.07,22.0,2020
Thomas Bryant,C,14.3,1.5,6.1,0.4,0.8,23.0,2021
Thomas Bryant,C,7.44,0.85,4.0,0.22,0.78,24.0,2022
Thomas Bryant,C,12.1,0.71,6.8,0.34,0.56,25.0,2023
Thomas Bryant,C,4.61,0.11,3.33,0.11,0.39,25.0,2023
Thomas Bryant,C,9.81,0.53,5.75,0.27,0.51,25.0,2023
Thomas Bryant,C,5.71,0.61,3.71,0.26,0.42,26.0,2024
Kobe Bufkin,G,4.76,1.59,1.94,0.41,0.29,20.0,2024
Alec Burks,G,13.85,3.04,4.22,0.63,0.19,23.0,2015
Alec Burks,G,13.29,2.03,3.52,0.58,0.13,24.0,2016
Alec Burks,G,6.74,0.71,2.86,0.43,0.12,25.0,2017
Alec Burks,G,7.72,1.05,3.0,0.58,0.12,26.0,2018
Alec Burks,G,8.41,1.18,1.59,0.35,0.24,27.0,2019
Alec Burks,G,11.65,2.88,5.47,0.74,0.47,27.0,2019
Alec Burks,G,1.69,0.77,1.69,0.62,0.08,27.0,2019
Alec Burks,G,8.77,2.0,3.67,0.61,0.33,27.0,2019
Alec Burks,G,16.1,3.15,4.71,1.04,0.35,28.0,2020
Alec Burks,G,12.22,2.11,3.11,0.67,0.0,28.0,2020
Alec Burks,G,15.05,2.86,4.27,0.94,0.26,28.0,2020
Alec Burks,G,12.71,2.18,4.63,0.63,0.29,29.0,2021
Alec Burks,G,11.65,2.95,4.9,1.05,0.32,30.0,2022
Alec Burks,G,12.78,2.24,3.1,0.75,0.16,31.0,2023
Alec Burks,G,12.56,1.58,2.56,0.49,0.26,32.0,2024
