player,pos,PTS,AST,REB,STL,BLK,TOV,AST_TO,STOCKS,FIC,age,year
Kevin Love,F,8.46,1.85,6.83,0.17,0.17,1.15,1.6086956521739133,0.34,16.33,34.0,2023
Kevin Love,F,7.71,1.9,5.67,0.43,0.24,1.1,1.727272727272727,0.67,14.85,34.0,2023
Kevin Love,F,8.21,1.87,6.44,0.26,0.19,1.13,1.6548672566371685,0.45,15.84,34.0,2023
Kevin Love,F,8.82,2.09,6.15,0.33,0.18,0.87,2.4022988505747125,0.51,16.7,35.0,2024
Kyle Lowry,G,17.77,6.76,4.69,1.56,0.19,2.47,2.7368421052631575,1.75,28.5,29.0,2015
Kyle Lowry,G,21.22,6.42,4.74,2.05,0.44,2.92,2.1986301369863015,2.49,31.95,30.0,2016
Kyle Lowry,G,22.4,6.95,4.77,1.47,0.32,2.88,2.4131944444444446,1.79,33.03,31.0,2017
Kyle Lowry,G,16.24,6.88,5.56,1.09,0.24,2.35,2.927659574468085,1.33,27.66,32.0,2018
Kyle Lowry,G,14.25,8.68,4.8,1.4,0.48,2.8,3.1,1.88,26.81,33.0,2019
Kyle Lowry,G,19.41,7.47,5.03,1.41,0.45,3.07,2.433224755700326,1.86,30.7,34.0,2020
Kyle Lowry,G,17.2,7.35,5.37,0.98,0.3,2.74,2.682481751824817,1.28,28.46,35.0,2021
Kyle Lowry,G,13.4,7.52,4.48,1.06,0.27,2.67,2.8164794007490634,1.33,24.06,36.0,2022
Kyle Lowry,G,11.18,5.11,4.09,1.04,0.38,1.87,2.732620320855615,1.42,19.93,37.0,2023
Kyle Lowry,G,8.19,3.97,3.49,1.05,0.41,1.43,2.7762237762237767,1.46,15.68,38.0,2024
Kyle Lowry,G,8.0,4.61,2.83,0.87,0.26,1.39,3.3165467625899283,1.13,15.18,38.0,2024
Kyle Lowry,G,8.12,4.22,3.23,0.98,0.35,1.42,2.971830985915493,1.33,15.48,38.0,2024
Seth Lundy,G,1.56,0.0,0.78,0.0,0.0,0.11,0.0,0.0,2.23,24.0,2024
Trey Lyles,F,6.1,0.74,3.74,0.32,0.22,0.81,0.9135802469135802,0.54,10.31,20.0,2016
Trey Lyles,F,6.2,0.97,3.31,0.37,0.28,0.9,1.0777777777777777,0.65,10.23,21.0,2017
Trey Lyles,F,9.92,1.25,4.75,0.41,0.47,0.84,1.4880952380952381,0.88,15.96,22.0,2018
Trey Lyles,F,8.53,1.36,3.84,0.47,0.36,1.06,1.2830188679245282,0.83,13.5,23.0,2019
Trey Lyles,F,6.41,1.1,5.73,0.44,0.44,0.62,1.774193548387097,0.88,13.5,24.0,2020
Trey Lyles,F,5.0,0.61,3.74,0.26,0.04,0.26,2.346153846153846,0.3,9.39,25.0,2021
Trey Lyles,F,10.43,1.14,4.78,0.43,0.51,1.06,1.0754716981132073,0.94,16.23,26.0,2022
Trey Lyles,F,10.58,1.25,5.62,0.29,0.25,0.79,1.5822784810126582,0.54,17.2,26.0,2022
Trey Lyles,F,10.48,1.17,5.05,0.39,0.43,0.97,1.2061855670103092,0.82,16.55,26.0,2022
Trey Lyles,F,7.59,0.89,4.05,0.36,0.42,0.86,1.0348837209302326,0.78,12.45,27.0,2023
Trey Lyles,F,7.22,1.24,4.43,0.29,0.33,0.66,1.8787878787878787,0.62,12.85,28.0,2024
Sandro Mamukelashvili,F,3.76,0.54,2.0,0.22,0.22,0.37,1.4594594594594597,0.44,6.37,23.0,2022
Sandro Mamukelashvili,F,2.38,0.67,2.33,0.17,0.21,0.38,1.7631578947368423,0.38,5.38,24.0,2023
Sandro Mamukelashvili,F,10.84,2.42,6.79,0.53,0.37,1.37,1.7664233576642334,0.9,19.58,24.0,2023
Sandro Mamukelashvili,F,6.12,1.44,4.3,0.33,0.28,0.81,1.7777777777777777,0.61,11.66,24.0,2023
Sandro Mamukelashvili,F,4.13,1.07,3.2,0.15,0.26,0.41,2.6097560975609757,0.41,8.4,25.0,2024
Terance Mann,G,2.41,1.29,1.34,0.27,0.12,0.44,2.931818181818182,0.39,4.99,23.0,2020
Terance Mann,G,7.04,1.55,3.61,0.43,0.19,0.6,2.5833333333333335,0.62,12.22,24.0,2021
Terance Mann,G,10.77,2.58,5.25,0.68,0.26,1.04,2.480769230769231,0.94,18.5,25.0,2022
Terance Mann,G,8.8,2.27,3.41,0.52,0.27,0.99,2.292929292929293,0.79,14.28,26.0,2023
Terance Mann,G,8.77,1.59,3.39,0.57,0.2,0.64,2.484375,0.77,13.88,27.0,2024
Tre Mann,G,10.42,1.52,2.85,0.78,0.2,1.18,1.288135593220339,0.98,14.59,21.0,2022
Tre Mann,G,7.72,1.79,2.31,0.6,0.16,0.93,1.9247311827956988,0.76,11.65,22.0,2023
Tre Mann,G,3.77,1.54,1.85,0.23,0.0,0.69,2.2318840579710146,0.23,6.7,23.0,2024
Tre Mann,G,11.89,5.18,4.46,1.71,0.11,2.0,2.59,1.82,21.35,23.0,2024
Tre Mann,G,9.32,4.02,3.63,1.24,0.07,1.59,2.5283018867924523,1.31,16.69,23.0,2024
Lauri Markkanen,F,15.19,1.16,7.47,0.57,0.59,1.22,0.9508196721311475,1.16,23.76,21.0,2018
Lauri Markkanen,F,18.73,1.44,9.04,0.71,0.63,1.63,0.8834355828220859,1.34,28.92,22.0,2019
Lauri Markkanen,F,14.74,1.48,6.26,0.84,0.46,1.62,0.9135802469135802,1.3,22.16,23.0,2020
Lauri Markkanen,F,13.63,0.88,5.25,0.51,0.29,1.02,0.8627450980392157,0.8,19.54,24.0,2021
Lauri Markkanen,F,14.75,1.33,5.66,0.74,0.49,0.89,1.4943820224719102,1.23,22.08,25.0,2022
Lauri Markkanen,F,25.62,1.86,8.64,0.64,0.58,1.92,0.9687500000000001,1.22,35.42,26.0,2023
Lauri Markkanen,F,23.24,2.0,8.16,0.91,0.47,1.4,1.4285714285714286,1.38,33.38,27.0,2024
Naji Marshall,F,7.69,2.75,4.62,0.81,0.31,1.19,2.3109243697478994,1.12,14.99,23.0,2021
Naji Marshall,F,5.69,1.13,2.58,0.6,0.15,0.84,1.3452380952380951,0.75,9.31,24.0,2022
Naji Marshall,F,9.06,2.45,3.62,0.7,0.18,1.26,1.9444444444444446,0.88,14.75,25.0,2023
Naji Marshall,F,7.06,1.94,3.64,0.74,0.18,0.98,1.9795918367346939,0.92,12.58,26.0,2024
Caleb Martin,F,6.17,1.28,2.11,0.67,0.39,0.83,1.5421686746987953,1.06,9.79,24.0,2020
Caleb Martin,F,4.98,1.26,2.66,0.7,0.23,0.62,2.032258064516129,0.93,9.21,25.0,2021
Caleb Martin,F,9.18,1.07,3.83,0.97,0.5,0.87,1.2298850574712645,1.47,14.68,26.0,2022
Caleb Martin,F,9.62,1.65,4.85,1.0,0.44,1.1,1.4999999999999998,1.44,16.46,27.0,2023
Caleb Martin,F,10.0,2.23,4.39,0.73,0.45,1.2,1.8583333333333334,1.18,16.6,28.0,2024
Cody Martin,F,4.96,1.98,3.29,0.81,0.19,0.92,2.152173913043478,1.0,10.31,24.0,2020
Cody Martin,F,3.98,1.65,3.1,0.71,0.23,0.77,2.142857142857143,0.94,8.9,25.0,2021
Cody Martin,F,7.66,2.52,4.01,1.24,0.45,0.86,2.9302325581395348,1.69,15.02,26.0,2022
Cody Martin,F,5.0,1.57,3.43,0.57,0.14,0.29,5.413793103448277,0.71,10.42,27.0,2023
Cody Martin,F,7.54,3.71,3.89,1.14,0.64,1.57,2.363057324840764,1.78,15.35,28.0,2024
KJ Martin,F,9.31,1.07,5.38,0.67,0.91,0.84,1.273809523809524,1.58,16.5,20.0,2021
KJ Martin,F,8.81,1.28,3.76,0.43,0.51,0.76,1.6842105263157894,0.94,14.03,21.0,2022
KJ Martin,F,12.67,1.5,5.51,0.5,0.37,1.11,1.3513513513513513,0.87,19.44,22.0,2023
KJ Martin,F,5.0,0.5,1.5,1.0,0.5,1.0,0.5,1.5,7.5,23.0,2024
KJ Martin,F,3.69,0.86,2.21,0.34,0.19,0.52,1.6538461538461537,0.53,6.77,23.0,2024
KJ Martin,F,3.73,0.85,2.18,0.37,0.2,0.53,1.6037735849056602,0.57,6.8,23.0,2024
Tyrese Martin,F,1.31,0.12,0.75,0.06,0.0,0.12,1.0,0.06,2.12,24.0,2023
Garrison Mathews,G,5.44,0.56,1.33,0.44,0.06,0.44,1.272727272727273,0.5,7.39,23.0,2020
Garrison Mathews,G,5.53,0.41,1.36,0.45,0.11,0.16,2.5625,0.56,7.7,24.0,2021
Garrison Mathews,G,10.0,0.98,2.92,0.88,0.37,0.63,1.5555555555555556,1.25,14.52,25.0,2022
Garrison Mathews,G,4.76,0.51,1.38,0.51,0.09,0.4,1.275,0.6,6.85,26.0,2023
Garrison Mathews,G,4.78,0.33,1.22,0.11,0.11,0.11,3.0,0.22,6.44,26.0,2023
Garrison Mathews,G,4.76,0.48,1.35,0.44,0.09,0.35,1.3714285714285714,0.53,6.77,26.0,2023
Garrison Mathews,G,4.92,0.56,1.39,0.3,0.12,0.29,1.931034482758621,0.42,7.0,27.0,2024
Bennedict Mathurin,G,16.69,1.49,4.08,0.62,0.17,1.95,0.7641025641025642,0.79,21.1,21.0,2023
Bennedict Mathurin,G,14.51,2.02,3.97,0.59,0.24,1.64,1.2317073170731707,0.83,19.69,22.0,2024
Tyrese Maxey,G,8.0,1.97,1.7,0.43,0.21,0.67,2.9402985074626864,0.64,11.64,20.0,2021
Tyrese Maxey,G,17.48,4.28,3.2,0.73,0.43,1.17,3.6581196581196584,1.16,24.95,21.0,2022
Tyrese Maxey,G,20.3,3.53,2.93,0.82,0.13,1.33,2.6541353383458643,0.95,26.38,22.0,2023
Tyrese Maxey,G,25.94,6.19,3.69,0.99,0.47,1.66,3.728915662650603,1.46,35.62,23.0,2024
Miles McBride,G,2.22,1.02,1.05,0.35,0.02,0.12,8.5,0.37,4.54,21.0,2022
Miles McBride,G,3.47,1.12,0.78,0.58,0.12,0.39,2.871794871794872,0.7,5.68,22.0,2023
Miles McBride,G,8.26,1.68,1.47,0.74,0.1,0.44,3.818181818181818,0.84,11.81,23.0,2024
Mac McClung,G,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,2022
Mac McClung,G,6.0,1.0,3.0,1.0,1.0,2.0,0.5,2.0,10.0,23.0,2022
Mac McClung,G,4.0,0.5,1.5,0.5,0.5,1.5,0.3333333333333333,1.0,5.5,23.0,2022
Mac McClung,G,12.5,4.5,5.0,0.0,0.0,1.5,3.0,0.0,20.5,24.0,2023
CJ McCollum,G,6.84,1.03,1.47,0.69,0.13,0.77,1.3376623376623378,0.82,9.39,23.0,2015
CJ McCollum,G,20.82,4.26,3.24,1.21,0.29,2.45,1.7387755102040814,1.5,27.37,24.0,2016
CJ McCollum,G,22.96,3.56,3.61,0.9,0.52,2.15,1.6558139534883722,1.42,29.4,25.0,2017
CJ McCollum,G,21.38,3.36,3.96,0.95,0.43,1.86,1.8064516129032255,1.38,28.22,26.0,2018
CJ McCollum,G,20.97,2.96,4.03,0.79,0.4,1.51,1.9602649006622517,1.19,27.64,27.0,2019
CJ McCollum,G,22.23,4.43,4.24,0.77,0.6,1.81,2.4475138121546958,1.37,30.46,28.0,2020
CJ McCollum,G,23.13,4.74,3.94,0.94,0.45,1.38,3.4347826086956528,1.39,31.82,29.0,2021
CJ McCollum,G,20.53,4.53,4.25,1.0,0.58,1.94,2.3350515463917527,1.58,28.95,30.0,2022
CJ McCollum,G,24.27,5.85,4.46,1.31,0.04,2.19,2.671232876712329,1.35,33.74,30.0,2022
CJ McCollum,G,22.1,5.08,4.34,1.13,0.35,2.05,2.4780487804878053,1.48,30.95,30.0,2022
CJ McCollum,G,20.91,5.72,4.37,0.93,0.51,2.44,2.3442622950819674,1.44,30.0,31.0,2023
CJ McCollum,G,20.03,4.62,4.33,0.94,0.62,1.67,2.7664670658682637,1.56,28.87,32.0,2024
T.J. McConnell,G,6.09,4.53,3.09,1.17,0.12,1.73,2.6184971098265897,1.29,13.27,24.0,2016
T.J. McConnell,G,6.86,6.59,3.1,1.65,0.12,1.96,3.3622448979591835,1.77,16.36,25.0,2017
T.J. McConnell,G,6.29,3.99,2.97,1.21,0.17,1.47,2.7142857142857144,1.38,13.16,26.0,2018
T.J. McConnell,G,6.36,3.39,2.29,1.04,0.22,1.2,2.825,1.26,12.1,27.0,2019
T.J. McConnell,G,6.54,5.0,2.66,0.79,0.15,1.41,3.546099290780142,0.94,13.73,28.0,2020
T.J. McConnell,G,8.64,6.61,3.71,1.86,0.33,1.96,3.372448979591837,2.19,19.19,29.0,2021
T.J. McConnell,G,8.48,4.85,3.33,1.07,0.37,1.07,4.5327102803738315,1.44,17.03,30.0,2022
T.J. McConnell,G,8.67,5.29,3.12,1.08,0.13,1.91,2.769633507853403,1.21,16.38,31.0,2023
T.J. McConnell,G,10.24,5.49,2.69,1.01,0.11,1.52,3.611842105263158,1.12,18.02,32.0,2024
Jaden McDaniels,F,6.78,1.13,3.68,0.56,0.95,0.75,1.5066666666666666,1.51,12.35,20.0,2021
Jaden McDaniels,F,9.24,1.13,4.19,0.74,0.77,1.07,1.05607476635514,1.51,15.0,21.0,2022
Jaden McDaniels,F,12.06,1.87,3.89,0.94,0.96,1.42,1.3169014084507045,1.9,18.3,22.0,2023
Jaden McDaniels,F,10.51,1.4,3.11,0.88,0.58,1.21,1.1570247933884297,1.46,15.27,23.0,2024
Jalen McDaniels,F,5.56,0.81,4.06,0.5,0.19,0.69,1.173913043478261,0.69,10.43,22.0,2020
Jalen McDaniels,F,7.36,1.13,3.6,0.6,0.4,0.96,1.1770833333333333,1.0,12.13,23.0,2021
Jalen McDaniels,F,6.18,1.05,3.09,0.47,0.4,0.65,1.6153846153846154,0.87,10.54,24.0,2022
Jalen McDaniels,F,10.62,1.98,4.82,1.18,0.52,1.43,1.3846153846153846,1.7,17.69,25.0,2023
Jalen McDaniels,F,6.67,0.79,3.17,0.71,0.21,0.54,1.462962962962963,0.92,11.01,25.0,2023
Jalen McDaniels,F,9.44,1.62,4.32,1.04,0.42,1.16,1.3965517241379313,1.46,15.68,25.0,2023
Jalen McDaniels,F,3.38,0.74,1.58,0.38,0.12,0.6,1.2333333333333334,0.5,5.6,26.0,2024
Doug McDermott,F,3.03,0.17,1.19,0.11,0.03,0.47,0.3617021276595745,0.14,4.06,23.0,2015
Doug McDermott,F,9.43,0.73,2.41,0.17,0.07,0.65,1.123076923076923,0.24,12.16,24.0,2016
Doug McDermott,F,10.16,1.02,2.95,0.25,0.09,0.73,1.3972602739726028,0.34,13.74,25.0,2017
Doug McDermott,F,6.59,0.59,2.23,0.09,0.05,0.27,2.185185185185185,0.14,9.28,25.0,2017
Doug McDermott,F,8.97,0.88,2.71,0.2,0.08,0.58,1.517241379310345,0.28,12.26,25.0,2017
Doug McDermott,F,7.18,0.91,2.44,0.18,0.22,0.62,1.467741935483871,0.4,10.31,26.0,2018
Doug McDermott,F,9.04,1.12,2.54,0.35,0.15,0.85,1.3176470588235296,0.5,12.35,26.0,2018
Doug McDermott,F,7.78,0.98,2.47,0.23,0.2,0.69,1.4202898550724639,0.43,10.97,26.0,2018
Doug McDermott,F,7.32,0.87,1.42,0.23,0.1,0.55,1.5818181818181818,0.33,9.39,27.0,2019
Doug McDermott,F,10.29,1.13,2.52,0.17,0.07,0.61,1.8524590163934425,0.24,13.57,28.0,2020
Doug McDermott,F,13.62,1.29,3.35,0.3,0.09,0.8,1.6125,0.39,17.85,29.0,2021
Doug McDermott,F,11.33,1.25,2.25,0.25,0.12,0.84,1.4880952380952381,0.37,14.36,30.0,2022
Doug McDermott,F,10.22,1.42,2.16,0.2,0.09,0.91,1.5604395604395602,0.29,13.18,31.0,2023
Doug McDermott,F,6.0,1.24,1.04,0.24,0.04,0.52,2.3846153846153846,0.28,8.04,32.0,2024
Doug McDermott,F,4.17,0.72,0.61,0.28,0.0,0.22,3.2727272727272725,0.28,5.56,32.0,2024
Doug McDermott,F,5.48,1.09,0.92,0.25,0.03,0.44,2.4772727272727275,0.28,7.33,32.0,2024
Bryce McGowens,G,5.35,1.17,2.02,0.33,0.13,0.93,1.258064516129032,0.46,8.07,20.0,2023
Bryce McGowens,G,5.12,0.86,1.73,0.36,0.17,0.51,1.6862745098039216,0.53,7.73,21.0,2024
Jordan McLaughlin,G,7.63,4.17,1.63,1.13,0.13,1.03,4.048543689320388,1.26,13.66,24.0,2020
Jordan McLaughlin,G,5.02,3.78,2.12,1.0,0.12,1.0,3.78,1.12,11.04,25.0,2021
Jordan McLaughlin,G,3.76,2.9,1.52,0.92,0.16,0.61,4.754098360655738,1.08,8.65,26.0,2022
Jordan McLaughlin,G,3.74,3.44,1.44,0.74,0.09,0.77,4.467532467532467,0.83,8.68,27.0,2023
Jordan McLaughlin,G,3.48,1.96,1.29,0.62,0.12,0.34,5.76470588235294,0.74,7.13,28.0,2024
De'Anthony Melton,G,5.0,3.18,2.68,1.36,0.46,1.5,2.12,1.82,11.18,21.0,2019
De'Anthony Melton,G,7.58,2.92,3.67,1.28,0.33,1.4,2.085714285714286,1.61,14.38,22.0,2020
De'Anthony Melton,G,9.08,2.54,3.1,1.15,0.6,1.27,2.0,1.75,15.2,23.0,2021
De'Anthony Melton,G,10.84,2.66,4.49,1.42,0.53,1.53,1.738562091503268,1.95,18.41,24.0,2022
De'Anthony Melton,G,10.13,2.56,4.05,1.64,0.53,1.32,1.9393939393939394,2.17,17.59,25.0,2023
De'Anthony Melton,G,11.08,3.0,3.71,1.58,0.42,1.03,2.912621359223301,2.0,18.76,26.0,2024
Sam Merrill,G,2.97,0.7,1.0,0.27,0.03,0.33,2.121212121212121,0.3,4.64,25.0,2021
Sam Merrill,G,4.17,0.67,1.17,0.0,0.0,0.33,2.0303030303030303,0.0,5.68,26.0,2022
Sam Merrill,G,5.0,1.0,1.8,0.8,0.0,0.0,inf,0.8,8.6,27.0,2023
Sam Merrill,G,7.95,1.77,1.97,0.31,0.07,0.31,5.709677419354839,0.38,11.76,28.0,2024
Vasilije Micić,G,3.3,2.53,0.8,0.3,0.1,0.97,2.6082474226804124,0.4,6.06,30.0,2024
Vasilije Micić,G,10.77,6.2,2.13,0.73,0.13,2.33,2.6609442060085837,0.86,17.63,30.0,2024
Vasilije Micić,G,7.03,4.37,1.47,0.52,0.12,1.65,2.648484848484849,0.64,11.86,30.0,2024
Khris Middleton,F,13.35,2.3,4.39,1.54,0.14,1.43,1.6083916083916083,1.68,20.29,23.0,2015
Khris Middleton,F,18.15,4.19,3.82,1.66,0.24,2.28,1.8377192982456143,1.9,25.78,24.0,2016
Khris Middleton,F,14.69,3.41,4.24,1.41,0.24,2.24,1.5223214285714284,1.65,21.75,25.0,2017
Khris Middleton,F,20.15,4.0,5.23,1.45,0.26,2.33,1.7167381974248928,1.71,28.76,26.0,2018
Khris Middleton,F,18.27,4.3,5.99,1.04,0.09,2.26,1.9026548672566372,1.13,27.43,27.0,2019
Khris Middleton,F,20.92,4.27,6.16,0.85,0.11,2.21,1.932126696832579,0.96,30.1,28.0,2020
Khris Middleton,F,20.37,5.44,5.97,1.09,0.13,2.62,2.0763358778625953,1.22,30.38,29.0,2021
Khris Middleton,F,20.08,5.42,5.39,1.15,0.27,2.88,1.8819444444444444,1.42,29.43,30.0,2022
Khris Middleton,F,15.06,4.94,4.24,0.7,0.15,2.15,2.2976744186046516,0.85,22.94,31.0,2023
Khris Middleton,F,15.05,5.31,4.67,0.93,0.27,2.31,2.2987012987012987,1.2,23.92,32.0,2024
Brandon Miller,F,17.28,2.36,4.26,0.89,0.57,1.78,1.3258426966292134,1.46,23.58,21.0,2024
Jordan Miller,G,1.62,0.0,0.62,0.0,0.0,0.12,0.0,0.0,2.12,24.0,2024
Leonard Miller,F,1.71,0.47,1.18,0.12,0.06,0.06,7.833333333333333,0.18,3.48,20.0,2024
Patty Mills,G,6.88,1.71,1.47,0.55,0.04,0.69,2.4782608695652177,0.59,9.96,26.0,2015
Patty Mills,G,8.52,2.79,1.95,0.73,0.07,0.94,2.9680851063829787,0.8,13.12,27.0,2016
Patty Mills,G,9.49,3.5,1.76,0.81,0.04,1.26,2.7777777777777777,0.85,14.34,28.0,2017
Patty Mills,G,9.99,2.79,1.88,0.67,0.13,1.29,2.1627906976744184,0.8,14.17,29.0,2018
Patty Mills,G,9.89,2.99,2.22,0.6,0.12,1.13,2.6460176991150446,0.72,14.69,30.0,2019
Patty Mills,G,11.62,1.79,1.64,0.8,0.09,0.82,2.182926829268293,0.89,15.12,31.0,2020
Patty Mills,G,10.82,2.38,1.71,0.62,0.04,0.97,2.4536082474226806,0.66,14.6,32.0,2021
Patty Mills,G,11.4,2.26,1.93,0.63,0.21,0.9,2.5111111111111106,0.84,15.53,33.0,2022
Patty Mills,G,6.15,1.4,1.1,0.38,0.08,0.75,1.8666666666666665,0.46,8.36,34.0,2023
Patty Mills,G,2.68,0.74,1.05,0.47,0.05,0.42,1.7619047619047619,0.52,4.57,35.0,2024
Patty Mills,G,5.85,1.54,1.15,0.85,0.0,0.62,2.4838709677419355,0.85,8.77,35.0,2024
Patty Mills,G,3.97,1.06,1.09,0.62,0.03,0.5,2.12,0.65,6.27,35.0,2024
Shake Milton,G,4.35,0.9,1.75,0.4,0.4,0.3,3.0,0.8,7.5,22.0,2019
Shake Milton,G,9.43,2.6,2.2,0.5,0.18,1.18,2.203389830508475,0.68,13.73,23.0,2020
Shake Milton,G,12.97,3.06,2.35,0.62,0.29,1.63,1.8773006134969328,0.91,17.66,24.0,2021
Shake Milton,G,8.18,2.53,2.58,0.51,0.31,0.8,3.1624999999999996,0.82,13.31,25.0,2022
Shake Milton,G,8.38,3.16,2.51,0.33,0.17,1.24,2.5483870967741935,0.5,13.31,26.0,2023
Shake Milton,G,4.68,1.32,1.34,0.42,0.13,0.74,1.783783783783784,0.55,7.15,27.0,2024
Shake Milton,G,6.75,1.5,4.5,0.5,0.25,0.75,2.0,0.75,12.75,27.0,2024
Shake Milton,G,1.83,0.67,1.0,0.17,0.0,0.0,inf,0.17,3.67,27.0,2024
Shake Milton,G,4.5,1.25,1.56,0.4,0.12,0.65,1.923076923076923,0.52,7.18,27.0,2024
Justin Minaya,F,4.25,1.0,3.75,0.5,1.25,1.0,1.0,1.75,9.75,24.0,2023
Justin Minaya,F,1.79,0.62,1.65,0.26,0.29,0.26,2.3846153846153846,0.55,4.35,25.0,2024
Josh Minott,F,3.07,0.33,1.67,0.27,0.4,0.2,1.65,0.67,5.54,20.0,2023
Josh Minott,F,1.56,0.25,0.53,0.16,0.16,0.06,4.166666666666667,0.32,2.6,21.0,2024
Davion Mitchell,G,11.48,4.17,2.21,0.73,0.32,1.52,2.7434210526315788,1.05,17.39,23.0,2022
Davion Mitchell,G,5.62,2.31,1.31,0.55,0.19,0.78,2.9615384615384617,0.74,9.2,24.0,2023
Davion Mitchell,G,5.26,1.86,1.32,0.24,0.04,0.6,3.1,0.28,8.12,25.0,2024
Donovan Mitchell,G,20.46,3.68,3.75,1.49,0.34,2.72,1.352941176470588,1.83,27.0,21.0,2018
Donovan Mitchell,G,23.75,4.18,4.1,1.38,0.4,2.83,1.4770318021201412,1.78,30.98,22.0,2019
Donovan Mitchell,G,23.99,4.26,4.41,1.01,0.2,2.67,1.595505617977528,1.21,31.2,23.0,2020
Donovan Mitchell,G,26.43,5.23,4.43,0.98,0.28,2.77,1.8880866425992782,1.26,34.58,24.0,2021
Donovan Mitchell,G,25.87,5.34,4.21,1.48,0.18,2.99,1.785953177257525,1.66,34.09,25.0,2022
Donovan Mitchell,G,28.26,4.43,4.25,1.46,0.4,2.65,1.671698113207547,1.86,36.15,26.0,2023
Donovan Mitchell,G,26.6,6.05,5.09,1.84,0.55,2.8,2.1607142857142856,2.39,37.33,27.0,2024
Evan Mobley,C,14.99,2.52,8.26,0.81,1.67,1.93,1.305699481865285,2.48,26.32,21.0,2022
Evan Mobley,C,16.16,2.84,9.0,0.76,1.51,1.85,1.535135135135135,2.27,28.42,22.0,2023
Evan Mobley,C,15.7,3.2,9.36,0.9,1.44,1.8,1.777777777777778,2.34,28.8,23.0,2024
Malik Monk,G,6.68,1.44,1.05,0.32,0.14,0.78,1.846153846153846,0.46,8.85,20.0,2018
Malik Monk,G,8.95,1.6,1.88,0.51,0.26,1.18,1.3559322033898307,0.77,12.02,21.0,2019
Malik Monk,G,10.25,2.07,2.85,0.45,0.29,1.4,1.4785714285714286,0.74,14.51,22.0,2020
Malik Monk,G,11.67,2.07,2.4,0.45,0.1,1.31,1.580152671755725,0.55,15.38,23.0,2021
Malik Monk,G,13.79,2.87,3.37,0.8,0.38,1.61,1.7826086956521738,1.18,19.6,24.0,2022
Malik Monk,G,13.52,3.87,2.64,0.64,0.26,1.9,2.0368421052631582,0.9,19.03,25.0,2023
Malik Monk,G,15.42,5.14,2.94,0.62,0.54,2.08,2.471153846153846,1.16,22.58,26.0,2024
Moses Moody,G,4.38,0.44,1.54,0.13,0.19,0.25,1.76,0.32,6.43,20.0,2022
Moses Moody,G,4.79,0.81,1.67,0.29,0.11,0.54,1.5,0.4,7.13,21.0,2023
Moses Moody,G,8.08,0.86,2.97,0.64,0.36,0.67,1.2835820895522387,1.0,12.24,22.0,2024
Tazé Moore,G,4.5,1.25,2.0,0.5,0.0,0.75,1.6666666666666667,0.5,7.5,26.0,2024
Wendell Moore Jr.,G,1.45,0.62,0.62,0.28,0.17,0.28,2.214285714285714,0.45,2.86,21.0,2023
Wendell Moore Jr.,G,0.72,0.24,0.48,0.2,0.04,0.16,1.5,0.24,1.52,22.0,2024
Ja Morant,G,17.81,7.28,3.87,0.87,0.27,3.28,2.2195121951219514,1.14,26.82,20.0,2020
Ja Morant,G,19.11,7.38,4.0,0.9,0.21,3.22,2.291925465838509,1.11,28.38,21.0,2021
Ja Morant,G,27.44,6.74,5.7,1.16,0.39,3.44,1.9593023255813955,1.55,37.99,22.0,2022
Ja Morant,G,26.16,8.08,5.85,1.08,0.26,3.38,2.3905325443786984,1.34,38.05,23.0,2023
Ja Morant,G,25.11,8.11,5.56,0.78,0.56,3.0,2.703333333333333,1.34,37.12,24.0,2024
Markieff Morris,F,15.34,2.34,6.17,1.23,0.48,2.07,1.1304347826086956,1.71,23.49,25.0,2015
Markieff Morris,F,11.62,2.35,5.24,0.89,0.46,2.43,0.9670781893004115,1.35,18.13,26.0,2016
Markieff Morris,F,12.41,1.37,5.85,0.93,0.63,1.67,0.8203592814371259,1.56,19.52,26.0,2016
Markieff Morris,F,11.95,1.94,5.5,0.91,0.53,2.11,0.9194312796208531,1.44,18.72,26.0,2016
Markieff Morris,F,13.99,1.66,6.49,1.08,0.55,1.7,0.9764705882352941,1.63,22.07,27.0,2017
Markieff Morris,F,11.52,1.95,5.6,0.77,0.52,1.74,1.1206896551724137,1.29,18.62,28.0,2018
Markieff Morris,F,11.5,1.76,5.12,0.74,0.59,1.38,1.2753623188405798,1.33,18.33,29.0,2019
Markieff Morris,F,6.5,0.79,3.79,0.46,0.08,0.29,2.724137931034483,0.54,11.33,29.0,2019
Markieff Morris,F,9.43,1.36,4.57,0.62,0.38,0.93,1.4623655913978495,1.0,15.43,29.0,2019
Markieff Morris,F,11.05,1.57,3.93,0.59,0.25,1.59,0.9874213836477987,0.84,15.8,30.0,2020
Markieff Morris,F,5.29,0.57,3.21,0.36,0.43,0.43,1.3255813953488371,0.79,9.43,30.0,2020
Markieff Morris,F,9.66,1.33,3.76,0.53,0.29,1.31,1.015267175572519,0.82,14.26,30.0,2020
Markieff Morris,F,6.67,1.2,4.36,0.36,0.31,0.89,1.348314606741573,0.67,12.01,31.0,2021
Markieff Morris,F,7.59,1.35,2.65,0.35,0.06,1.18,1.1440677966101696,0.41,10.82,32.0,2022
